Filepath,Int Label,Str Label,Int Prediction,Str Prediction,Confidence
C:\Users\Landon\Documents\audioWAV2\FLUTE.F7.15.forte.normal.wav,16,FLUTE,16,FLUTE,0.94852006
C:\Users\Landon\Documents\audioWAV2\VIOLIN.C5.025.fortissimo.arconormal.wav,31,VIOLIN,31,VIOLIN,0.87665504
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.F2.05.piano.normal.wav,4,BASSCLARINET,4,BASSCLARINET,0.9954184
C:\Users\Landon\Documents\audioWAV2\TROMBONE.A4.025.mezzoforte.normal.wav,26,TROMBONE,26,TROMBONE,0.62558585
C:\Users\Landon\Documents\audioWAV2\TUBA.C3.1.fortissimo.normal.wav,28,TUBA,12,CONTRABASSOON,0.76929474
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.F3.05.forte.normal.wav,4,BASSCLARINET,4,BASSCLARINET,0.9796195
C:\Users\Landon\Documents\audioWAV1\Horn.B2.L.wav,19,HORN,19,HORN,0.9771739
C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulG.B3.R.wav,30,VIOLA,30,VIOLA,0.99771
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Fs2.1.fortissimo.normal.wav,4,BASSCLARINET,4,BASSCLARINET,0.49928185
C:\Users\Landon\Documents\audioWAV2\CELLO.Fs2.025.mezzoforte.arcocollegnobattuto.wav,10,CELLO,4,BASSCLARINET,0.9301604
C:\Users\Landon\Documents\audioWAV2\TROMBONE.B3.verylong.crescdecresc.normal.wav,26,TROMBONE,26,TROMBONE,0.49320534
C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.Fs1.15.forte.normal.wav,12,CONTRABASSOON,12,CONTRABASSOON,0.99623907
C:\Users\Landon\Documents\audioWAV2\OBOE.C6.1.piano.normal.wav,22,OBOE,22,OBOE,0.9787692
C:\Users\Landon\Documents\audioWAV1\BassFlute.Gb3.R.wav,5,BASSFLUTE,5,BASSFLUTE,0.99058974
C:\Users\Landon\Documents\audioWAV2\CLARINET.E3.1.forte.normal.wav,11,CLARINET,4,BASSCLARINET,0.7765722
C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.C3.05.pianissimo.arconormal.wav,3,BASS,4,BASSCLARINET,0.6544494
C:\Users\Landon\Documents\audioWAV1\bells.plastic.D6.L.wav,9,BELLS,9,BELLS,0.9952591
C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.F4.phrase.forte.nonlegato.wav,19,HORN,19,HORN,0.96233433
C:\Users\Landon\Documents\audioWAV1\Vibraphone.dampen.Bb5.R.wav,29,VIBRAPHONE,23,SAXOPHONE,0.35442898
C:\Users\Landon\Documents\audioWAV2\VIOLIN.As7.1.mezzoforte.artificialharmonic.wav,31,VIOLIN,31,VIOLIN,0.99994195
C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.B4.long.forte.normal.wav,19,HORN,6,BASSOON,0.9459405
C:\Users\Landon\Documents\audioWAV1\bells.plastic.E5.L.wav,9,BELLS,9,BELLS,0.9941345
C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulD.Db5.L.wav,30,VIOLA,30,VIOLA,0.9999558
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.D3.phrase.mezzoforte.nonlegato.wav,4,BASSCLARINET,4,BASSCLARINET,0.9421901
C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.Fs1.1.piano.normal.wav,12,CONTRABASSOON,12,CONTRABASSOON,0.99266785
C:\Users\Landon\Documents\audioWAV2\FLUTE.Ds4.05.forte.normal.wav,16,FLUTE,16,FLUTE,0.51737595
C:\Users\Landon\Documents\audioWAV2\TUBA.Fs1.025.pianissimo.normal.wav,28,TUBA,28,TUBA,0.9393031
C:\Users\Landon\Documents\audioWAV2\FLUTE.Cs6.025.pianissimo.normal.wav,16,FLUTE,16,FLUTE,0.5428872
C:\Users\Landon\Documents\audioWAV1\Horn.F2.R.wav,19,HORN,19,HORN,0.9638057
C:\Users\Landon\Documents\audioWAV2\TRUMPET.E5.05.fortissimo.normal.wav,27,TRUMPET,27,TRUMPET,0.9558124
C:\Users\Landon\Documents\audioWAV2\TROMBONE.D5.15.forte.normal.wav,26,TROMBONE,26,TROMBONE,0.96707684
C:\Users\Landon\Documents\audioWAV2\CELLO.B5.15.pianissimo.arconormal.wav,10,CELLO,10,CELLO,0.35903773
C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulA.F5.L.wav,31,VIOLIN,30,VIOLA,0.7544005
C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.A3.phrase.mezzoforte.normal.wav,15,ENGLISHHORN,15,ENGLISHHORN,0.99872273
C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.E5.05.pianissimo.normal.wav,23,SAXOPHONE,4,BASSCLARINET,0.9409005
C:\Users\Landon\Documents\audioWAV2\CELLO.D3.1.mezzopiano.arconormal.wav,10,CELLO,3,BASS,0.79946834
C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.A1.1.mezzoforte.arconormal.wav,3,BASS,3,BASS,0.58177155
C:\Users\Landon\Documents\audioWAV2\TUBA.G2.025.mezzoforte.normal.wav,28,TUBA,28,TUBA,0.9618316
C:\Users\Landon\Documents\audioWAV2\TRUMPET.As3.phrase.mezzoforte.tonguedslur.wav,27,TRUMPET,16,FLUTE,0.6023228
C:\Users\Landon\Documents\audioWAV2\CELLO.G2.phrase.mezzoforte.arcostaccato.wav,10,CELLO,10,CELLO,0.99974245
C:\Users\Landon\Documents\audioWAV1\BbClarinet.Ab3.R.wav,8,BBCLARINET,8,BBCLARINET,0.98343116
C:\Users\Landon\Documents\audioWAV2\TROMBONE.A2.05.pianissimo.normal.wav,26,TROMBONE,6,BASSOON,0.39435905
C:\Users\Landon\Documents\audioWAV2\VIOLIN.Cs5.05.mezzoforte.arconormal.wav,31,VIOLIN,31,VIOLIN,0.9407468
C:\Users\Landon\Documents\audioWAV2\FLUTE.A5.phrase.mezzoforte.doubletonguing.wav,16,FLUTE,16,FLUTE,0.99995244
C:\Users\Landon\Documents\audioWAV2\CELLO.Fs2.025.forte.arconormal.wav,10,CELLO,10,CELLO,0.9792404
C:\Users\Landon\Documents\audioWAV2\VIOLIN.C4.phrase.mezzoforte.arcotremolo.wav,31,VIOLIN,5,BASSFLUTE,0.6700901
C:\Users\Landon\Documents\audioWAV2\OBOE.Fs6.025.piano.normal.wav,22,OBOE,11,CLARINET,0.76296073
