Filepath,Int Label,Str Label,Int Prediction,Str Prediction,Confidence
C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulE.D3.L.wav,3,BASS,3,BASS,0.9967794
C:\Users\Landon\Documents\audioWAV2\CLARINET.Gs4.025.forte.normal.wav,8,BBCLARINET,8,BBCLARINET,0.99517894
C:\Users\Landon\Documents\audioWAV2\TRUMPET.A3.verylong.piano.normal.wav,30,TRUMPET,31,TUBA,0.4608801
C:\Users\Landon\Documents\audioWAV2\CLARINET.C5.15.pianissimo.normal.wav,8,BBCLARINET,8,BBCLARINET,0.99545574
C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.G5.05.forte.normal.wav,23,SAXOPHONE,23,SAXOPHONE,0.9986405
C:\Users\Landon\Documents\audioWAV2\CELLO.D5.05.pianissimo.arconormal.wav,10,CELLO,10,CELLO,0.8374064
C:\Users\Landon\Documents\audioWAV2\TROMBONE.Cs4.05.pianissimo.normal.wav,29,TROMBONE,29,TROMBONE,0.99588364
C:\Users\Landon\Documents\audioWAV2\CELLO.D4.025.mezzopiano.arconormal.wav,10,CELLO,3,BASS,0.5761111
C:\Users\Landon\Documents\audioWAV1\Marimba.rubber.E4.L.wav,20,MARIMBA,20,MARIMBA,0.9417963
C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.E4.025.mezzopiano.normal.wav,14,ENGLISHHORN,14,ENGLISHHORN,0.9898018
C:\Users\Landon\Documents\audioWAV1\Crotale.D7.R.wav,12,CROTALE,12,CROTALE,0.99991715
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Ds4.1.forte.normal.wav,4,BASSCLARINET,4,BASSCLARINET,0.63424885
C:\Users\Landon\Documents\audioWAV2\CELLO.A5.05.fortissimo.arconormal.wav,10,CELLO,10,CELLO,0.9973061
C:\Users\Landon\Documents\audioWAV1\Horn.F3.R.wav,18,HORN,18,HORN,0.9881483
C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.Fs4.05.forte.normal.wav,14,ENGLISHHORN,14,ENGLISHHORN,0.9999981
C:\Users\Landon\Documents\audioWAV2\VIOLIN.B5.05.forte.arconormal.wav,34,VIOLIN,34,VIOLIN,0.95454085
C:\Users\Landon\Documents\audioWAV2\CLARINET.F6.025.piano.normal.wav,8,BBCLARINET,8,BBCLARINET,0.99732745
C:\Users\Landon\Documents\audioWAV1\Horn.Bb4.L.wav,18,HORN,18,HORN,0.4703227
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.D3.05.pianissimo.normal.wav,4,BASSCLARINET,4,BASSCLARINET,0.9981761
C:\Users\Landon\Documents\audioSyntheticWav\TriangleWave.pure.1141.1073Hz.wav,28,TRIANGLEWAVE,28,TRIANGLEWAVE,0.93525785
C:\Users\Landon\Documents\audioWAV2\FLUTE.Gs5.1.pianissimo.normal.wav,15,FLUTE,15,FLUTE,0.53432256
C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.As3.15.fortissimo.normal.wav,11,CONTRABASSOON,18,HORN,0.88502187
C:\Users\Landon\Documents\audioWAV2\VIOLIN.A5.025.fortissimo.arconormal.wav,34,VIOLIN,34,VIOLIN,0.81961703
C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.D1.1.piano.arconormal.wav,3,BASS,3,BASS,0.9971103
C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Cs6.1.fortissimo.normal.wav,23,SAXOPHONE,23,SAXOPHONE,0.9994024
C:\Users\Landon\Documents\audioWAV2\TUBA.D2.15.pianissimo.normal.wav,31,TUBA,31,TUBA,0.9998029
C:\Users\Landon\Documents\audioWAV2\CELLO.F4.05.mezzopiano.arconormal.wav,10,CELLO,10,CELLO,0.89627033
C:\Users\Landon\Documents\audioWAV2\CELLO.A4.05.mezzopiano.arconormal.wav,10,CELLO,34,VIOLIN,0.90498877
C:\Users\Landon\Documents\audioWAV2\OBOE.F4.05.fortissimo.normal.wav,21,OBOE,21,OBOE,0.9999908
C:\Users\Landon\Documents\audioWAV2\CLARINET.E5.phrase.mezzoforte.nonlegato.wav,8,BBCLARINET,8,BBCLARINET,0.92642653
C:\Users\Landon\Documents\audioWAV2\CLARINET.C7.1.piano.normal.wav,8,BBCLARINET,8,BBCLARINET,0.99997497
C:\Users\Landon\Documents\audioWAV2\VIOLA.As3.1.piano.arconormal.wav,33,VIOLA,33,VIOLA,0.97130585
C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.Fs1.15.piano.normal.wav,11,CONTRABASSOON,11,CONTRABASSOON,0.99138767
C:\Users\Landon\Documents\audioWAV2\TUBA.C3.15.piano.normal.wav,31,TUBA,31,TUBA,0.9996358
C:\Users\Landon\Documents\audioWAV1\Flute.vib.F4.L.wav,15,FLUTE,15,FLUTE,0.7742666
C:\Users\Landon\Documents\audioWAV2\VIOLA.B5.05.fortissimo.arconormal.wav,33,VIOLA,34,VIOLIN,0.5237947
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Fs5.1.forte.normal.wav,4,BASSCLARINET,4,BASSCLARINET,0.99838316
C:\Users\Landon\Documents\audioWAV1\AltoFlute.vib.Ab5.L.wav,0,ALTOFLUTE,0,ALTOFLUTE,0.7130972
C:\Users\Landon\Documents\audioWAV1\Xylophone.rosewood.B7.R.wav,36,XYLOPHONE,36,XYLOPHONE,0.99323046
C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.Ds3.025.mezzoforte.normal.wav,11,CONTRABASSOON,11,CONTRABASSOON,0.94140685
C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.G3.1.mezzopiano.arconormal.wav,3,BASS,3,BASS,0.7863299
C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.E1.05.forte.normal.wav,11,CONTRABASSOON,11,CONTRABASSOON,0.9844132
C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.F5.025.pianissimo.normal.wav,14,ENGLISHHORN,14,ENGLISHHORN,0.9788376
