Filepath,Int Label,Str Label,Int Prediction,Str Prediction,Confidence
C:\Users\Landon\Documents\audioNoiseWAV\WhiteNoise.156.wav,35,WHITENOISE,35,WHITENOISE,1.0
C:\Users\Landon\Documents\audioWAV2\BASSOON.Cs5.05.mezzopiano.normal.wav,6,BASSOON,14,ENGLISHHORN,0.97101665
C:\Users\Landon\Documents\audioWAV2\CLARINET.F6.1.forte.normal.wav,8,BBCLARINET,8,BBCLARINET,0.9993913
C:\Users\Landon\Documents\audioWAV2\FLUTE.G5.phrase.mezzoforte.legato.wav,15,FLUTE,15,FLUTE,0.95773375
C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.C5.1.mezzoforte.normal.wav,14,ENGLISHHORN,14,ENGLISHHORN,0.7825973
C:\Users\Landon\Documents\audioWAV2\VIOLA.C3.phrase.mezzoforte.arcospiccato.wav,33,VIOLA,33,VIOLA,0.96858513
C:\Users\Landon\Documents\audioWAV2\VIOLIN.B3.05.piano.arconormal.wav,34,VIOLIN,10,CELLO,0.39971465
C:\Users\Landon\Documents\audioWAV2\VIOLIN.Cs6.1.mezzoforte.arcosulponticello.wav,34,VIOLIN,34,VIOLIN,0.7314051
C:\Users\Landon\Documents\audioWAV1\Marimba.cord.A5.L.wav,20,MARIMBA,20,MARIMBA,0.99059135
C:\Users\Landon\Documents\audioWAV2\CELLO.A2.05.fortissimo.arconormal.wav,10,CELLO,10,CELLO,0.8708403
C:\Users\Landon\Documents\audioWAV1\BassClarinet.A5.L.wav,4,BASSCLARINET,4,BASSCLARINET,0.9844679
C:\Users\Landon\Documents\audioWAV2\CLARINET.B6.05.piano.normal.wav,8,BBCLARINET,8,BBCLARINET,0.9791445
C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.Ds3.phrase.forte.glissando.wav,18,HORN,18,HORN,0.9997135
C:\Users\Landon\Documents\audioWAV2\BASSOON.Gs4.1.piano.normal.wav,6,BASSOON,6,BASSOON,0.90793926
C:\Users\Landon\Documents\audioWAV2\VIOLA.F3.1.piano.arconormal.wav,33,VIOLA,33,VIOLA,0.9908731
C:\Users\Landon\Documents\audioWAV2\CLARINET.Gs4.long.mezzoforte.majortrill.wav,8,BBCLARINET,8,BBCLARINET,0.8792825
C:\Users\Landon\Documents\audioWAV2\FLUTE.C4.1.forte.normal.wav,15,FLUTE,15,FLUTE,0.87442523
C:\Users\Landon\Documents\audioWAV1\Marimba.rubber.Gb3.L.wav,20,MARIMBA,20,MARIMBA,0.9231673
C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.E2.1.piano.normal.wav,18,HORN,18,HORN,0.9814077
C:\Users\Landon\Documents\audioWAV2\FLUTE.F4.05.forte.normal.wav,15,FLUTE,15,FLUTE,0.99931383
C:\Users\Landon\Documents\audioWAV2\CLARINET.B3.15.fortissimo.normal.wav,8,BBCLARINET,8,BBCLARINET,0.995011
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.D5.15.fortissimo.normal.wav,4,BASSCLARINET,4,BASSCLARINET,0.9990042
C:\Users\Landon\Documents\audioWAV1\Marimba.cord.Db5.L.wav,20,MARIMBA,20,MARIMBA,0.9986106
C:\Users\Landon\Documents\audioWAV2\BASSOON.C2.15.mezzopiano.normal.wav,6,BASSOON,6,BASSOON,0.9888552
C:\Users\Landon\Documents\audioWAV2\BASSOON.G4.1.piano.normal.wav,6,BASSOON,6,BASSOON,0.5998618
C:\Users\Landon\Documents\audioWAV2\VIOLA.G6.1.pianissimo.arconormal.wav,33,VIOLA,33,VIOLA,0.99965405
C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.A2.05.mezzoforte.normal.wav,11,CONTRABASSOON,11,CONTRABASSOON,0.7980179
C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulG.C4.L.wav,34,VIOLIN,18,HORN,0.48887056
C:\Users\Landon\Documents\audioWAV2\VIOLIN.C5.025.fortissimo.snappizz.wav,34,VIOLIN,34,VIOLIN,0.9948376
C:\Users\Landon\Documents\audioWAV2\VIOLIN.A4.phrase.forte.arcospiccato.wav,34,VIOLIN,34,VIOLIN,0.9281036
