Filepath,Int Label,Str Label,Int Prediction,Str Prediction,Confidence
C:\Users\Landon\Documents\audioWAV2\OBOE.F5.025.forte.normal.wav,21,OBOE,21,OBOE,0.99994314
C:\Users\Landon\Documents\audioWAV1\Vibraphone.dampen.F4.R.wav,32,VIBRAPHONE,32,VIBRAPHONE,0.8734685
C:\Users\Landon\Documents\audioSyntheticWav\SquareWave.pure.761.5977Hz.wav,26,SQUAREWAVE,22,SAWTOOTHWAVE,0.9995641
C:\Users\Landon\Documents\audioNoiseWAV\WhiteNoise.35.wav,35,WHITENOISE,35,WHITENOISE,0.99926716
C:\Users\Landon\Documents\audioWAV1\Trumpet.vib.Ab3.R.wav,30,TRUMPET,30,TRUMPET,0.98791456
C:\Users\Landon\Documents\audioWAV2\TUBA.Fs3.1.mezzopiano.mute.wav,31,TUBA,31,TUBA,0.9781473
C:\Users\Landon\Documents\audioWAV1\Marimba.yarn.F2.L.wav,20,MARIMBA,20,MARIMBA,0.6796483
C:\Users\Landon\Documents\audioWAV2\CELLO.E2.05.fortissimo.arconormal.wav,10,CELLO,10,CELLO,0.85775524
C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.E3.025.mezzopiano.normal.wav,14,ENGLISHHORN,14,ENGLISHHORN,0.9998416
C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Fs5.15.fortissimo.normal.wav,23,SAXOPHONE,23,SAXOPHONE,0.9995975
C:\Users\Landon\Documents\audioWAV2\FLUTE.B4.025.mezzopiano.normal.wav,15,FLUTE,15,FLUTE,0.9827832
C:\Users\Landon\Documents\audioWAV1\TenorTrombone.D3.L.wav,27,TENORTROMBONE,27,TENORTROMBONE,0.71608746
C:\Users\Landon\Documents\audioWAV2\OBOE.Fs5.15.forte.normal.wav,21,OBOE,21,OBOE,0.9385227
C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.A4.long.forte.minortrill.wav,23,SAXOPHONE,23,SAXOPHONE,0.847728
C:\Users\Landon\Documents\audioWAV1\Marimba.rubber.Gb2.L.wav,20,MARIMBA,20,MARIMBA,0.9995553
C:\Users\Landon\Documents\audioWAV1\Xylophone.rosewood.Eb5.L.wav,36,XYLOPHONE,36,XYLOPHONE,0.99975747
C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.As4.phrase.mezzoforte.staccato.wav,23,SAXOPHONE,23,SAXOPHONE,0.5705968
C:\Users\Landon\Documents\audioWAV2\VIOLA.D4.05.piano.arconormal.wav,33,VIOLA,33,VIOLA,0.9588781
C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.As3.05.forte.arconormal.wav,3,BASS,3,BASS,0.9968014
C:\Users\Landon\Documents\audioWAV2\OBOE.F4.025.mezzoforte.normal.wav,21,OBOE,21,OBOE,0.99994636
C:\Users\Landon\Documents\audioWAV2\FLUTE.E5.05.mezzoforte.normal.wav,15,FLUTE,15,FLUTE,0.8739525
C:\Users\Landon\Documents\audioWAV1\SopSax.nonvib.E4.L.wav,25,SOPSAX,25,SOPSAX,0.99751186
C:\Users\Landon\Documents\audioWAV1\AltoSax.NoVib.E3.L.wav,1,ALTOSAX,1,ALTOSAX,0.9101564
C:\Users\Landon\Documents\audioWAV2\TROMBONE.Fs4.15.pianissimo.normal.wav,29,TROMBONE,29,TROMBONE,0.9544205
C:\Users\Landon\Documents\audioWAV2\VIOLIN.A4.verylong.decrescendo.arconormal.wav,34,VIOLIN,34,VIOLIN,0.34216544
C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.G2.1.piano.normal.wav,11,CONTRABASSOON,11,CONTRABASSOON,0.9999856
C:\Users\Landon\Documents\audioSyntheticWav\TriangleWave.pure.134.6327Hz.wav,28,TRIANGLEWAVE,28,TRIANGLEWAVE,0.9203408
C:\Users\Landon\Documents\audioWAV1\Oboe.G4.L.wav,21,OBOE,21,OBOE,0.9693233
C:\Users\Landon\Documents\audioWAV2\MANDOLIN.Fs4.verylong.piano.tremolo.wav,19,MANDOLIN,19,MANDOLIN,0.99916863
C:\Users\Landon\Documents\audioWAV2\VIOLIN.B3.phrase.mezzoforte.arcotenuto.wav,34,VIOLIN,29,TROMBONE,0.7756428
C:\Users\Landon\Documents\audioWAV1\BbClarinet.Ab6.R.wav,8,BBCLARINET,8,BBCLARINET,0.9944121
C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.F4.phrase.mezzoforte.nonlegato.wav,23,SAXOPHONE,30,TRUMPET,0.4687054
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Gs3.025.pianissimo.normal.wav,4,BASSCLARINET,4,BASSCLARINET,0.99959725
C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.Fs5.025.mezzopiano.normal.wav,14,ENGLISHHORN,14,ENGLISHHORN,1.0
C:\Users\Landon\Documents\audioWAV1\Vibraphone.sustain.F6.R.wav,32,VIBRAPHONE,32,VIBRAPHONE,0.99264467
C:\Users\Landon\Documents\audioWAV1\AltoSax.NoVib.G3.L.wav,1,ALTOSAX,1,ALTOSAX,0.96864545
C:\Users\Landon\Documents\audioWAV1\Flute.vib.D5.R.wav,15,FLUTE,15,FLUTE,0.85016525
C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.A3.phrase.mezzoforte.fluttertonguing.wav,23,SAXOPHONE,23,SAXOPHONE,0.99038833
C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Ds5.05.fortissimo.normal.wav,23,SAXOPHONE,23,SAXOPHONE,0.96773726
C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.D5.025.piano.normal.wav,23,SAXOPHONE,15,FLUTE,0.9451944
C:\Users\Landon\Documents\audioWAV2\TROMBONE.C5.15.pianissimo.normal.wav,29,TROMBONE,29,TROMBONE,0.92108595
C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.As3.05.forte.normal.wav,14,ENGLISHHORN,14,ENGLISHHORN,0.9999999
C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.Gs4.1.mezzoforte.normal.wav,18,HORN,18,HORN,0.9994148
C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.A4.15.fortissimo.normal.wav,23,SAXOPHONE,23,SAXOPHONE,0.9893091
C:\Users\Landon\Documents\audioWAV2\FLUTE.C7.1.forte.normal.wav,15,FLUTE,15,FLUTE,0.9403726
C:\Users\Landon\Documents\audioWAV2\TROMBONE.E2.verylong.fortissimo.normal.wav,29,TROMBONE,29,TROMBONE,0.8556603
C:\Users\Landon\Documents\audioWAV2\CLARINET.E3.15.forte.normal.wav,8,BBCLARINET,4,BASSCLARINET,0.6656012
C:\Users\Landon\Documents\audioWAV2\TUBA.Fs3.025.forte.normal.wav,31,TUBA,31,TUBA,0.93356323
C:\Users\Landon\Documents\audioWAV2\FLUTE.D5.phrase.mezzoforte.staccatissimo.wav,15,FLUTE,21,OBOE,0.55237246
C:\Users\Landon\Documents\audioWAV2\TRUMPET.A4.long.mezzopiano.normal.wav,30,TRUMPET,30,TRUMPET,0.9806847
C:\Users\Landon\Documents\audioWAV2\CELLO.Fs2.025.forte.arconormal.wav,10,CELLO,10,CELLO,0.96610284
C:\Users\Landon\Documents\audioWAV1\Trumpet.novib.B5.L.wav,30,TRUMPET,30,TRUMPET,0.99232167
C:\Users\Landon\Documents\audioWAV1\Marimba.rubber.E2.R.wav,20,MARIMBA,20,MARIMBA,0.999923
