Filepath,Int Label,Str Label,Int Prediction,Str Prediction,Confidence
C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.D4.05.pianissimo.arconormal.wav,3,BASS,3,BASS,0.9209383
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Gs3.1.pianissimo.normal.wav,4,BASSCLARINET,4,BASSCLARINET,0.99723923
C:\Users\Landon\Documents\audioWAV1\Bassoon.B4.L.wav,6,BASSOON,11,CLARINET,0.6379226
C:\Users\Landon\Documents\audioWAV2\BASSOON.As1.1.mezzoforte.normal.wav,6,BASSOON,12,CONTRABASSOON,0.5868371
C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.Cs2.1.mezzoforte.arconormal.wav,3,BASS,3,BASS,0.99604696
C:\Users\Landon\Documents\audioWAV2\TRUMPET.As3.phrase.mezzoforte.tripletonguing.wav,31,TRUMPET,31,TRUMPET,0.7289957
C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.D3.1.pianissimo.arconormal.wav,3,BASS,3,BASS,0.97111917
C:\Users\Landon\Documents\audioSyntheticWav\TriangleWave.pure.320.2124Hz.wav,29,TRIANGLEWAVE,29,TRIANGLEWAVE,0.919378
C:\Users\Landon\Documents\audioSyntheticWav\SawtoothWave.pure.277.1555Hz.wav,23,SAWTOOTHWAVE,23,SAWTOOTHWAVE,0.98265404
C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.A3.phrase.forte.glissando.wav,19,HORN,19,HORN,0.6033901
C:\Users\Landon\Documents\audioWAV2\CLARINET.Ds4.025.piano.normal.wav,11,CLARINET,11,CLARINET,0.9427955
C:\Users\Landon\Documents\audioWAV2\VIOLIN.C6.025.mezzoforte.arconormal.wav,35,VIOLIN,35,VIOLIN,0.97944504
C:\Users\Landon\Documents\audioWAV2\CELLO.Gs5.05.mezzopiano.arconormal.wav,10,CELLO,10,CELLO,0.9411064
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.G3.05.forte.normal.wav,4,BASSCLARINET,4,BASSCLARINET,0.9976553
C:\Users\Landon\Documents\audioWAV2\BASSOON.Ds2.1.mezzopiano.normal.wav,6,BASSOON,6,BASSOON,0.9740596
