Loss Score,Accuracy,Precision,Recall
3.5939455032348633,0.0,0.0,0.0
3.0775952339172363,0.0,0.2857142984867096,0.0078125
3.28835391998291,0.0,0.20000000298023224,0.00390625
2.9687325954437256,0.0,0.625,0.01953125
3.032789468765259,0.0,0.4166666567325592,0.01953125
2.7315151691436768,0.0,0.6000000238418579,0.01171875
2.8728957176208496,0.0,0.4000000059604645,0.015625
2.5234439373016357,0.0,0.5833333134651184,0.0546875
2.5225887298583984,0.0,0.6111111044883728,0.04296875
2.225571870803833,0.0,0.75,0.10546875
2.591412305831909,0.0,0.8333333134651184,0.09765625
2.2397429943084717,0.0,0.8529411554336548,0.11328125
2.4482362270355225,0.0,0.5869565010070801,0.10546875
2.0491862297058105,0.0,0.9655172228813171,0.109375
2.264474630355835,0.0,0.6896551847457886,0.15625
1.896383285522461,0.0,0.8846153616905212,0.1796875
2.089102268218994,0.0,0.7291666865348816,0.13671875
1.7065918445587158,0.0,0.8813559412956238,0.203125
1.9510438442230225,0.0,0.6800000071525574,0.19921875
1.6534007787704468,0.0,0.8243243098258972,0.23828125
1.8732472658157349,0.0,0.7567567825317383,0.21875
1.5951182842254639,0.0,0.8421052694320679,0.3125
1.749388337135315,0.0,0.7906976938247681,0.265625
1.4407031536102295,0.0,0.8645833134651184,0.32421875
1.661635160446167,0.0,0.7102803587913513,0.296875
1.416982650756836,0.0,0.8387096524238586,0.3046875
1.5534937381744385,0.0,0.7207207083702087,0.3125
1.2617663145065308,0.0,0.8818181753158569,0.37890625
1.6237034797668457,0.0,0.7403846383094788,0.30078125
1.2618526220321655,0.0,0.8545454740524292,0.3671875
1.7206447124481201,0.0,0.7241379022598267,0.328125
1.404319167137146,0.0,0.8539325594902039,0.296875
1.4890285730361938,0.0,0.7217391133308411,0.32421875
1.2586617469787598,0.0,0.8230088353157043,0.36328125
1.373905897140503,0.0,0.7611940503120422,0.3984375
1.1321799755096436,0.0,0.8686131238937378,0.46484375
1.352599859237671,0.0,0.7398374080657959,0.35546875
1.0572072267532349,0.0,0.8905109763145447,0.4765625
1.3922960758209229,0.0,0.7819548845291138,0.40625
1.0702712535858154,0.0,0.875,0.4921875
1.2710853815078735,0.0,0.800000011920929,0.4375
0.9526245594024658,0.0,0.9102563858032227,0.5546875
1.1441638469696045,0.0,0.8271604776382446,0.5234375
0.9038613438606262,0.0,0.8757396340370178,0.578125
1.2027486562728882,0.0,0.7852760553359985,0.5
0.9611712694168091,0.0,0.8343949317932129,0.51171875
1.1768563985824585,0.0,0.803680956363678,0.51171875
0.9383028745651245,0.001541940844617784,0.892405092716217,0.55078125
1.2398566007614136,0.0,0.7831325531005859,0.5078125
0.9610509276390076,0.0,0.871345043182373,0.58203125
1.0915230512619019,0.0,0.7882353067398071,0.5234375
0.8349661827087402,0.0,0.8693181872367859,0.59765625
1.0505404472351074,0.00010279605339746922,0.8470588326454163,0.5625
0.7704910039901733,0.00010279605339746922,0.916201114654541,0.640625
1.0737407207489014,0.0,0.8097826242446899,0.58203125
0.8086645007133484,0.0,0.8913043737411499,0.640625
0.9002371430397034,0.0,0.8148148059844971,0.6015625
0.6726078987121582,0.0,0.9197860956192017,0.671875
1.043351173400879,0.0,0.7857142686843872,0.55859375
0.7622877955436707,0.0,0.9032257795333862,0.65625
0.9490612745285034,0.0,0.774193525314331,0.5625
0.7708404660224915,0.0,0.9130434989929199,0.65625
0.887086808681488,0.0,0.821052610874176,0.609375
0.6657491326332092,0.0,0.8775510191917419,0.671875
0.8647413849830627,0.0,0.8121827244758606,0.625
0.5805870890617371,0.0,0.9234693646430969,0.70703125
1.020746111869812,0.0,0.8199999928474426,0.640625
0.7061865329742432,0.0,0.8762376308441162,0.69140625
0.7945554256439209,0.0,0.8564102649688721,0.65234375
0.5576581954956055,0.0,0.9219512343406677,0.73828125
0.9427938461303711,0.0,0.831632673740387,0.63671875
0.6959668397903442,0.0,0.928205132484436,0.70703125
0.9758439064025879,0.0,0.8473684191703796,0.62890625
0.65818190574646,0.0,0.896039605140686,0.70703125
0.7516949772834778,0.0,0.8169013857841492,0.6796875
0.6140756607055664,0.0,0.8985507488250732,0.7265625
0.9328070878982544,0.0,0.7857142686843872,0.55859375
0.6840583086013794,0.0,0.875,0.68359375
0.8846451044082642,0.0,0.8341968655586243,0.62890625
0.6313434839248657,0.0,0.8883495330810547,0.71484375
0.8343198895454407,0.0,0.8229665160179138,0.671875
0.5493283867835999,0.0,0.9275362491607666,0.75
0.8055420517921448,0.00010279605339746922,0.8066037893295288,0.66796875
0.5353516936302185,0.0,0.9220183491706848,0.78515625
0.674541711807251,0.0,0.8721461296081543,0.74609375
0.40979403257369995,0.0,0.9321267008781433,0.8046875
0.6592332124710083,0.0,0.8500000238418579,0.73046875
0.4279046952724457,0.0,0.9461883306503296,0.82421875
0.6186033487319946,0.00030838814564049244,0.8711110949516296,0.765625
0.4457900822162628,0.0006167762912809849,0.9502262473106384,0.8203125
0.7676858305931091,0.0,0.8465116024017334,0.7109375
0.5045017004013062,0.0,0.9074074029922485,0.765625
0.8034344911575317,0.0,0.8221153616905212,0.66796875
0.5010061860084534,0.0,0.9227272868156433,0.79296875
0.574895441532135,0.0,0.8909090757369995,0.765625
0.41086632013320923,0.0,0.9506726264953613,0.828125
0.671782910823822,0.0,0.850220263004303,0.75390625
0.42003360390663147,0.0,0.9375,0.8203125
0.6270224452018738,0.0,0.8920187950134277,0.7421875
0.43546968698501587,0.0,0.9429824352264404,0.83984375
0.6125835180282593,0.0,0.8705357313156128,0.76171875
0.3975037932395935,0.0,0.9461883306503296,0.82421875
0.6287051439285278,0.0,0.8794642686843872,0.76953125
0.4468349516391754,0.0,0.908695638179779,0.81640625
0.6133348941802979,0.0,0.8744394779205322,0.76171875
0.35158872604370117,0.0,0.947826087474823,0.8515625
0.6904152631759644,0.0,0.8818181753158569,0.7578125
0.4497217833995819,0.00010279605339746922,0.9330357313156128,0.81640625
0.5116485953330994,0.0,0.9074074029922485,0.765625
0.31393349170684814,0.0,0.969298243522644,0.86328125
0.4798794388771057,0.00010279605339746922,0.8828451633453369,0.82421875
0.26349881291389465,0.00010279605339746922,0.9531915187835693,0.875
0.7302799224853516,0.0,0.8423423171043396,0.73046875
0.45836958289146423,0.0,0.9279279112815857,0.8046875
0.4845197796821594,0.0,0.890350878238678,0.79296875
0.2923645079135895,0.0,0.949367105960846,0.87890625
0.701278030872345,0.0,0.8399999737739563,0.73828125
0.36474642157554626,0.0,0.9388646483421326,0.83984375
0.540869951248169,0.0,0.887445867061615,0.80078125
0.3185678720474243,0.0,0.9655172228813171,0.875
0.47466611862182617,0.0,0.8893805146217346,0.78515625
0.27487415075302124,0.0,0.9621848464012146,0.89453125
0.4454253911972046,0.00011800802167272195,0.8965517282485962,0.8161435127258301
0.2613586187362671,0.0002360160433454439,0.9436619877815247,0.9013453125953674
0.5262760519981384,0.00010279605339746922,0.9134199023246765,0.82421875
0.3539091944694519,0.00010279605339746922,0.9570815563201904,0.87109375
0.4276018440723419,0.00010279605339746922,0.9217391014099121,0.828125
0.24456453323364258,0.00010279605339746922,0.9621848464012146,0.89453125
0.5155099630355835,0.0,0.8547717928886414,0.8046875
0.2834750711917877,0.0,0.9617021083831787,0.8828125
0.3647017180919647,0.0,0.914893627166748,0.83984375
0.24483206868171692,0.0,0.9620253443717957,0.890625
0.41250187158584595,0.0,0.8925619721412659,0.84375
0.21789151430130005,0.0,0.9462810158729553,0.89453125
0.41488638520240784,0.0,0.9094827771186829,0.82421875
0.236724853515625,0.0,0.9666666388511658,0.90625
0.5177319049835205,0.0,0.8855932354927063,0.81640625
0.28987938165664673,0.0,0.9656652212142944,0.87890625
0.36116668581962585,0.0,0.9273504018783569,0.84765625
0.2160179764032364,0.00010279605339746922,0.9707112908363342,0.90625
0.38691920042037964,0.00010279605339746922,0.9045643210411072,0.8515625
0.21047209203243256,0.0,0.9710744023323059,0.91796875
0.6072339415550232,0.0,0.8815789222717285,0.78515625
0.35834255814552307,0.0,0.9230769276618958,0.84375
0.4550633430480957,0.00010279605339746922,0.9166666865348816,0.81640625
0.27941757440567017,0.0006167762912809849,0.9624999761581421,0.90234375
0.5008692741394043,0.00030838814564049244,0.8796680569648743,0.828125
0.27040770649909973,0.00030838814564049244,0.9623430967330933,0.8984375
0.38955754041671753,0.0013363487087190151,0.9198312163352966,0.8515625
0.21485485136508942,0.002569901291280985,0.9710744023323059,0.91796875
0.4028840959072113,0.00010279605339746922,0.8921161890029907,0.83984375
0.22958126664161682,0.00010279605339746922,0.9588477611541748,0.91015625
0.44745752215385437,0.0,0.9059829115867615,0.828125
0.25326961278915405,0.0,0.9665272235870361,0.90234375
0.39303696155548096,0.0,0.9259259104728699,0.87890625
0.2493702918291092,0.0,0.9585062265396118,0.90234375
0.383760929107666,0.0005139802815392613,0.9041666388511658,0.84765625
0.22519011795520782,0.0004111842135898769,0.9672130942344666,0.921875
0.3253321349620819,0.0,0.9346938729286194,0.89453125
0.21049544215202332,0.0,0.9634146094322205,0.92578125
0.32274067401885986,0.00010279605339746922,0.9146341681480408,0.87890625
0.1746843457221985,0.0,0.9795082211494446,0.93359375
0.386514276266098,0.0,0.9306122660636902,0.890625
0.24964074790477753,0.0,0.9669421315193176,0.9140625
0.35557639598846436,0.00010279605339746922,0.9065040946006775,0.87109375
0.21221962571144104,0.00010279605339746922,0.9676113128662109,0.93359375
0.38116323947906494,0.0,0.9333333373069763,0.875
0.24072107672691345,0.0,0.9669421315193176,0.9140625
0.36189690232276917,0.00010279605339746922,0.9105691313743591,0.875
0.18101422488689423,0.0,0.9682539701461792,0.953125
0.36548155546188354,0.0,0.8947368264198303,0.86328125
0.22202973067760468,0.0,0.9709543585777283,0.9140625
0.3952861428260803,0.0,0.894957959651947,0.83203125
0.20606771111488342,0.0,0.9757084846496582,0.94140625
0.3585883378982544,0.0,0.9117646813392639,0.84765625
0.17146916687488556,0.0,0.9681274890899658,0.94921875
0.5244089961051941,0.00010279605339746922,0.8617886304855347,0.828125
0.3019830882549286,0.0,0.922764241695404,0.88671875
0.5025529265403748,0.0,0.874476969242096,0.81640625
0.2663695216178894,0.0,0.9624999761581421,0.90234375
0.40673720836639404,0.0,0.9135802388191223,0.8671875
0.17848734557628632,0.00010279605339746922,0.9795918464660645,0.9375
0.28191930055618286,0.0,0.9406779408454895,0.8671875
0.15180951356887817,0.0,0.9794238805770874,0.9296875
0.30478179454803467,0.00010279605339746922,0.9380165338516235,0.88671875
0.16645652055740356,0.00020559210679493845,0.9796748161315918,0.94140625
0.30326786637306213,0.0,0.9279999732971191,0.90625
0.15707285702228546,0.0,0.9878048896789551,0.94921875
0.2847099304199219,0.0,0.9460580945014954,0.890625
0.14260953664779663,0.0,0.9919678568840027,0.96484375
0.3724293112754822,0.00010279605339746922,0.9186992049217224,0.8828125
0.16595600545406342,0.0,0.9717742204666138,0.94140625
0.3019751012325287,0.0005139802815392613,0.9193548560142517,0.890625
0.17616119980812073,0.00020559210679493845,0.9599999785423279,0.9375
0.32659852504730225,0.00010279605339746922,0.913223147392273,0.86328125
0.15472537279129028,0.0,0.9754098653793335,0.9296875
0.32316407561302185,0.0016447368543595076,0.9126983880996704,0.8984375
0.1534930318593979,0.0020559211261570454,0.9722222089767456,0.95703125
0.2769205570220947,0.0004111842135898769,0.9419087171554565,0.88671875
