0.6709579000000001,0.0,0.0,0.0,0.0,0.48687392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9647551999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8918634423529413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42507514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45785487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.8494767483333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69149167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.8834070329885054,0.0,0.0,0.0,0.0,0.0,0.0,0.67343439125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48370181,0.0,0.0,0.0,0.43836504,0.0,0.0,0.7316324525,0.0,0.0
0.0,0.0,0.0,0.0,0.7509245122222221,0.0,0.0,0.0,0.0,0.0,0.644167975,0.48167765,0.7065319566666667,0.0,0.0,0.49218337,0.6764425000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.685161496,0.0,0.0,0.6684183800000001,0.0,0.0,0.0,0.52811481,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.815315754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39399750499999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.8279749630645163,0.0,0.0,0.0,0.6545647,0.0,0.7750691175,0.0,0.0,0.99797016,0.0,0.0,0.0,0.63807265,0.0,0.0,0.50877005,0.5463671299999999,0.0,0.0,0.5050039399999999,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7851516624999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43415249999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8744568971428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7025349700000001,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9003622164285714,0.0,0.0,0.0,0.7786431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.6305260699999999,0.0,0.0,0.0,0.0,0.0,0.8300746305405406,0.5991980666666666,0.7591679299999999,0.0,0.0,0.0,0.35221354,0.0,0.0,0.6483899999999999,0.0,0.0,0.63458655,0.49033345500000003,0.0,0.0,0.0,0.4926990616666666,0.0,0.0,0.4891785383333334,0.6036841228571428,0.0
0.0,0.0,0.0,0.35659227,0.6937508263636363,0.0,0.7528009633333334,0.0,0.0,0.0,0.45092261000000006,0.7776455889795918,0.5583978,0.0,0.0,0.54541734,0.0,0.0,0.0,0.5922201,0.0,0.0,0.0,0.7215994616666666,0.0,0.0,0.0,0.0,0.0,0.0,0.60772526,0.32121449,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5342585999999999,0.0,0.0,0.0,0.0,0.0,0.8821484907246376,0.0,0.0,0.0,0.0,0.0,0.0,0.7608639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67101586,0.0,0.3105,0.0,0.0
