Filepath,Int Label,Str Label,Int Prediction,Str Prediction,Confidence
C:\Users\Landon\Documents\audioWAV2\CLARINET.G4.1.piano.normal.wav,11,CLARINET,11,CLARINET,0.8951432
C:\Users\Landon\Documents\audioWAV1\Xylophone.rosewood.Gb7.L.wav,37,XYLOPHONE,37,XYLOPHONE,0.9938232
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.A4.025.forte.normal.wav,4,BASSCLARINET,4,BASSCLARINET,0.7509865
C:\Users\Landon\Documents\audioWAV2\VIOLA.C5.05.piano.arconormal.wav,34,VIOLA,34,VIOLA,0.9001467
C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.As1.1.piano.arconormal.wav,3,BASS,3,BASS,0.985416
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.A5.15.mezzoforte.normal.wav,4,BASSCLARINET,22,OBOE,0.34931615
C:\Users\Landon\Documents\audioWAV2\TROMBONE.Fs5.025.fortissimo.normal.wav,30,TROMBONE,24,SAXOPHONE,0.68892074
C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.B3.05.mezzoforte.normal.wav,15,ENGLISHHORN,15,ENGLISHHORN,0.9954894
C:\Users\Landon\Documents\audioWAV2\TUBA.A3.025.pianissimo.normal.wav,32,TUBA,32,TUBA,0.9111321
C:\Users\Landon\Documents\audioWAV2\VIOLA.E5.05.pianissimo.arconormal.wav,34,VIOLA,34,VIOLA,0.99225277
C:\Users\Landon\Documents\audioWAV2\MANDOLIN.Gs5.verylong.piano.normal.wav,20,MANDOLIN,2,BANJO,0.20736875
C:\Users\Landon\Documents\audioWAV2\TROMBONE.Cs5.1.fortissimo.normal.wav,30,TROMBONE,24,SAXOPHONE,0.68135506
C:\Users\Landon\Documents\audioWAV1\Vibraphone.sustain.A4.R.wav,33,VIBRAPHONE,33,VIBRAPHONE,0.9939494
C:\Users\Landon\Documents\audioWAV2\TROMBONE.As3.1.forte.normal.wav,30,TROMBONE,30,TROMBONE,0.9025124
C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.E1.1.moltopianissimo.arconormal.wav,3,BASS,3,BASS,0.99235004
C:\Users\Landon\Documents\audioWAV1\BassFlute.E3.R.wav,5,BASSFLUTE,5,BASSFLUTE,0.9852905
C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.E3.025.fortissimo.normal.wav,12,CONTRABASSOON,12,CONTRABASSOON,0.3280318
C:\Users\Landon\Documents\audioWAV2\CLARINET.As4.phrase.mezzoforte.normal.wav,11,CLARINET,8,BBCLARINET,0.93395245
C:\Users\Landon\Documents\audioWAV2\CELLO.F3.1.mezzopiano.arcomajortrill.wav,10,CELLO,10,CELLO,0.96388775
