Filepath,Int Label,Str Label,Int Prediction,Str Prediction,Confidence
C:\Users\Landon\Documents\audioWAV1\bells.brass.G6.L.wav,9,BELLS,9,BELLS,0.99994504
C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulG.F5.L.wav,33,VIOLA,33,VIOLA,0.6212861
C:\Users\Landon\Documents\audioWAV1\AltoSax.vib.A4.R.wav,1,ALTOSAX,1,ALTOSAX,0.9102866
C:\Users\Landon\Documents\audioWAV2\OBOE.B4.025.piano.normal.wav,21,OBOE,21,OBOE,0.9861399
C:\Users\Landon\Documents\audioWAV2\TROMBONE.As3.1.fortissimo.normal.wav,29,TROMBONE,29,TROMBONE,0.87913567
C:\Users\Landon\Documents\audioWAV2\FLUTE.F5.15.pianissimo.normal.wav,15,FLUTE,15,FLUTE,0.9294667
C:\Users\Landon\Documents\audioWAV1\Marimba.rubber.D3.R.wav,20,MARIMBA,20,MARIMBA,0.99996066
C:\Users\Landon\Documents\audioWAV2\TUBA.F1.05.piano.normal.wav,31,TUBA,31,TUBA,0.99974185
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.A3.1.fortissimo.normal.wav,4,BASSCLARINET,4,BASSCLARINET,0.27448002
C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulE.B5.R.wav,34,VIOLIN,34,VIOLIN,0.99999356
C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.C5.025.mezzopiano.normal.wav,14,ENGLISHHORN,14,ENGLISHHORN,0.9851667
C:\Users\Landon\Documents\audioWAV2\TUBA.Ds3.15.pianissimo.normal.wav,31,TUBA,31,TUBA,0.9966679
C:\Users\Landon\Documents\audioWAV2\TROMBONE.D5.15.piano.normal.wav,29,TROMBONE,29,TROMBONE,0.6301227
C:\Users\Landon\Documents\audioWAV2\CLARINET.G6.05.fortissimo.normal.wav,8,BBCLARINET,8,BBCLARINET,0.9997999
C:\Users\Landon\Documents\audioSyntheticWav\SquareWave.pure.587.2721Hz.wav,26,SQUAREWAVE,26,SQUAREWAVE,0.9999794
C:\Users\Landon\Documents\audioWAV2\OBOE.A4.15.fortissimo.normal.wav,21,OBOE,21,OBOE,0.9998903
C:\Users\Landon\Documents\audioWAV2\BANJO.A5.verylong.piano.normal.wav,2,BANJO,2,BANJO,0.9979545
C:\Users\Landon\Documents\audioWAV2\BASSOON.Gs2.long.forte.minortrill.wav,6,BASSOON,6,BASSOON,0.9634257
C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulE.F6.L.wav,34,VIOLIN,34,VIOLIN,0.97618234
C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.Ds4.1.forte.normal.wav,14,ENGLISHHORN,14,ENGLISHHORN,0.9996948
C:\Users\Landon\Documents\audioWAV2\VIOLIN.C5.05.fortissimo.arcoautalon.wav,34,VIOLIN,34,VIOLIN,0.98357254
C:\Users\Landon\Documents\audioWAV2\BASSOON.As1.15.piano.normal.wav,6,BASSOON,18,HORN,0.5917654
C:\Users\Landon\Documents\audioWAV1\Oboe.G6.R.wav,21,OBOE,21,OBOE,0.9000884
C:\Users\Landon\Documents\audioWAV2\VIOLA.C7.025.fortissimo.arconormal.wav,33,VIOLA,33,VIOLA,0.94059
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.C4.025.piano.normal.wav,4,BASSCLARINET,4,BASSCLARINET,0.7882644
C:\Users\Landon\Documents\audioNoiseWAV\WhiteNoise.157.wav,35,WHITENOISE,35,WHITENOISE,1.0
C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.As5.15.mezzoforte.normal.wav,14,ENGLISHHORN,14,ENGLISHHORN,0.99972683
C:\Users\Landon\Documents\audioWAV2\VIOLA.As5.1.mezzopiano.arconormal.wav,33,VIOLA,33,VIOLA,0.9905227
C:\Users\Landon\Documents\audioWAV2\TROMBONE.As3.phrase.mezzoforte.tenuto.wav,29,TROMBONE,29,TROMBONE,0.5342397
C:\Users\Landon\Documents\audioWAV1\Oboe.Bb3.L.wav,21,OBOE,21,OBOE,0.7246124
C:\Users\Landon\Documents\audioWAV2\VIOLIN.C7.1.forte.arconormal.wav,34,VIOLIN,34,VIOLIN,0.9375603
C:\Users\Landon\Documents\audioWAV1\bells.plastic.C6.L.wav,9,BELLS,9,BELLS,0.9985922
C:\Users\Landon\Documents\audioWAV2\VIOLA.Cs4.15.piano.arconormal.wav,33,VIOLA,33,VIOLA,0.95972866
C:\Users\Landon\Documents\audioSyntheticWav\SquareWave.pure.174.5971Hz.wav,26,SQUAREWAVE,26,SQUAREWAVE,0.99997365
C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.D4.05.pianissimo.normal.wav,14,ENGLISHHORN,14,ENGLISHHORN,0.9995454
C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.G3.05.mezzoforte.normal.wav,14,ENGLISHHORN,14,ENGLISHHORN,0.99934584
C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.G3.05.mezzopiano.normal.wav,14,ENGLISHHORN,14,ENGLISHHORN,0.99978226
C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.F3.025.mezzoforte.normal.wav,14,ENGLISHHORN,14,ENGLISHHORN,0.99634403
C:\Users\Landon\Documents\audioSyntheticWav\SquareWave.pure.29.1324Hz.wav,26,SQUAREWAVE,26,SQUAREWAVE,0.9999819
C:\Users\Landon\Documents\audioWAV2\VIOLA.C5.05.piano.arconormal.wav,33,VIOLA,33,VIOLA,0.97989756
C:\Users\Landon\Documents\audioWAV2\BASSOON.Cs5.05.forte.normal.wav,6,BASSOON,14,ENGLISHHORN,0.97771114
C:\Users\Landon\Documents\audioWAV2\TUBA.G1.1.pianissimo.normal.wav,31,TUBA,31,TUBA,0.98336005
C:\Users\Landon\Documents\audioSyntheticWav\TriangleWave.pure.718.8525Hz.wav,28,TRIANGLEWAVE,24,SINEWAVE,0.49926633
C:\Users\Landon\Documents\audioSyntheticWav\SquareWave.pure.3419.4583Hz.wav,26,SQUAREWAVE,26,SQUAREWAVE,0.9969934
C:\Users\Landon\Documents\audioWAV1\Crotale.G7.L.wav,12,CROTALE,12,CROTALE,0.96114296
C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.E4.15.fortissimo.normal.wav,14,ENGLISHHORN,14,ENGLISHHORN,0.9952567
C:\Users\Landon\Documents\audioWAV2\FLUTE.B5.1.mezzoforte.normal.wav,15,FLUTE,33,VIOLA,0.99687934
C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulG.C5.L.wav,33,VIOLA,33,VIOLA,0.57478595
C:\Users\Landon\Documents\audioWAV2\TRUMPET.Fs4.15.pianissimo.normal.wav,30,TRUMPET,3,BASS,0.3419027
C:\Users\Landon\Documents\audioWAV1\EbClarinet.Bb3.L.wav,13,EBCLARINET,13,EBCLARINET,0.96269083
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.F5.15.mezzoforte.normal.wav,4,BASSCLARINET,4,BASSCLARINET,0.9984011
C:\Users\Landon\Documents\audioWAV2\FLUTE.Fs6.025.mezzoforte.normal.wav,15,FLUTE,15,FLUTE,0.99987984
C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.C4.1.forte.arconormal.wav,3,BASS,3,BASS,0.999959
C:\Users\Landon\Documents\audioSyntheticWav\SquareWave.pure.604.4805Hz.wav,26,SQUAREWAVE,26,SQUAREWAVE,0.9999434
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.F4.1.forte.normal.wav,4,BASSCLARINET,4,BASSCLARINET,0.8583518
C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulG.B3.R.wav,33,VIOLA,33,VIOLA,0.8959106
C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.B1.05.piano.normal.wav,18,HORN,18,HORN,0.9984723
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Ds2.05.pianissimo.normal.wav,4,BASSCLARINET,29,TROMBONE,0.6900382
C:\Users\Landon\Documents\audioWAV2\TUBA.Fs3.05.mezzopiano.mute.wav,31,TUBA,31,TUBA,0.999818
C:\Users\Landon\Documents\audioWAV2\FLUTE.F6.05.piano.normal.wav,15,FLUTE,15,FLUTE,0.9274087
C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.As5.05.mezzopiano.normal.wav,14,ENGLISHHORN,14,ENGLISHHORN,0.86966497
C:\Users\Landon\Documents\audioWAV2\TUBA.Fs3.15.mezzoforte.normal.wav,31,TUBA,31,TUBA,0.99992406
C:\Users\Landon\Documents\audioWAV1\Oboe.Gb4.R.wav,21,OBOE,21,OBOE,0.951281
