Filepath,Int Label,Str Label,Int Prediction,Str Prediction,Confidence
C:\Users\Landon\Documents\audioWAV1\AltoSax.vib.B4.L.wav,1,ALTOSAX,1,ALTOSAX,0.99524
C:\Users\Landon\Documents\audioSyntheticWav\TriangleWave.pure.3227.5388Hz.wav,28,TRIANGLEWAVE,24,SINEWAVE,0.8611604
C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.C4.025.pianissimo.normal.wav,23,SAXOPHONE,32,VIBRAPHONE,0.3172995
C:\Users\Landon\Documents\audioWAV2\CELLO.Cs3.05.fortissimo.arconormal.wav,10,CELLO,10,CELLO,0.89852434
C:\Users\Landon\Documents\audioWAV2\TUBA.Cs2.1.mezzopiano.normal.wav,31,TUBA,31,TUBA,0.98207825
C:\Users\Landon\Documents\audioWAV2\TROMBONE.D5.025.forte.normal.wav,29,TROMBONE,29,TROMBONE,0.97278565
C:\Users\Landon\Documents\audioWAV2\CELLO.D5.1.mezzopiano.arcominortrill.wav,10,CELLO,34,VIOLIN,0.5487249
C:\Users\Landon\Documents\audioWAV1\Horn.Gb2.L.wav,18,HORN,18,HORN,0.76752424
C:\Users\Landon\Documents\audioWAV1\AltoFlute.vib.Bb4.L.wav,0,ALTOFLUTE,5,BASSFLUTE,0.6316926
C:\Users\Landon\Documents\audioWAV2\FLUTE.Cs5.1.mezzopiano.normal.wav,15,FLUTE,15,FLUTE,0.75735676
C:\Users\Landon\Documents\audioWAV1\BassFlute.Bb5.R.wav,5,BASSFLUTE,5,BASSFLUTE,0.9309536
C:\Users\Landon\Documents\audioWAV2\CLARINET.Gs4.025.piano.normal.wav,8,BBCLARINET,8,BBCLARINET,0.7363915
C:\Users\Landon\Documents\audioWAV1\SopSax.vib.Db4.R.wav,25,SOPSAX,25,SOPSAX,0.9437393
C:\Users\Landon\Documents\audioWAV2\OBOE.E4.15.piano.normal.wav,21,OBOE,21,OBOE,0.92124254
C:\Users\Landon\Documents\audioWAV2\TROMBONE.B2.long.fortissimo.normal.wav,29,TROMBONE,29,TROMBONE,0.98922765
C:\Users\Landon\Documents\audioWAV2\OBOE.D6.15.piano.normal.wav,21,OBOE,21,OBOE,0.9574527
C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.G4.15.fortissimo.normal.wav,14,ENGLISHHORN,14,ENGLISHHORN,0.95614946
C:\Users\Landon\Documents\audioWAV2\FLUTE.F5.1.mezzopiano.normal.wav,15,FLUTE,15,FLUTE,0.87609977
C:\Users\Landon\Documents\audioWAV1\Vibraphone.dampen.Eb5.L.wav,32,VIBRAPHONE,32,VIBRAPHONE,0.96283925
C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.A4.phrase.mezzoforte.staccatissimo.wav,14,ENGLISHHORN,14,ENGLISHHORN,0.9972566
C:\Users\Landon\Documents\audioWAV2\FLUTE.E6.025.piano.normal.wav,15,FLUTE,15,FLUTE,0.98726547
C:\Users\Landon\Documents\audioWAV2\VIOLA.Fs5.025.fortissimo.arconormal.wav,33,VIOLA,34,VIOLIN,0.42947125
C:\Users\Landon\Documents\audioNoiseWAV\WhiteNoise.84.wav,35,WHITENOISE,35,WHITENOISE,0.9999988
C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.E1.1.piano.normal.wav,11,CONTRABASSOON,11,CONTRABASSOON,0.6959616
C:\Users\Landon\Documents\audioWAV2\VIOLIN.As4.025.mezzopiano.pizzglissando.wav,34,VIOLIN,34,VIOLIN,0.88056016
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Gs4.verylong.mezzopiano.harmonic.wav,4,BASSCLARINET,29,TROMBONE,0.2572817
C:\Users\Landon\Documents\audioWAV2\CELLO.As4.1.fortissimo.arconormal.wav,10,CELLO,34,VIOLIN,0.9859941
C:\Users\Landon\Documents\audioWAV1\AltoFlute.vib.F5.R.wav,0,ALTOFLUTE,5,BASSFLUTE,0.38212025
C:\Users\Landon\Documents\audioWAV2\VIOLIN.C6.verylong.crescendo.arconormal.wav,34,VIOLIN,34,VIOLIN,0.44959363
C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.Gs3.long.forte.minortrill.wav,11,CONTRABASSOON,31,TUBA,0.87850326
C:\Users\Landon\Documents\audioWAV1\Crotale.Eb7.R.wav,12,CROTALE,12,CROTALE,0.7684431
C:\Users\Landon\Documents\audioWAV2\TRUMPET.Ds4.05.fortissimo.normal.wav,30,TRUMPET,30,TRUMPET,0.8878793
C:\Users\Landon\Documents\audioWAV2\FLUTE.D6.15.forte.normal.wav,15,FLUTE,30,TRUMPET,0.71720636
