Filepath,Int Label,Str Label,Int Prediction,Str Prediction,Confidence
C:\Users\Landon\Documents\audioWAV1\BassClarinet.E3.R.wav,4,BASSCLARINET,4,BASSCLARINET,0.57165694
C:\Users\Landon\Documents\audioWAV1\Vibraphone.bow.B4.L.wav,29,VIBRAPHONE,29,VIBRAPHONE,1.0
C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulD.C6.L.wav,30,VIOLA,30,VIOLA,0.9927402
C:\Users\Landon\Documents\audioWAV1\Vibraphone.shortsustain.Db6.L.wav,29,VIBRAPHONE,29,VIBRAPHONE,0.97964704
C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulD.E2.L.wav,3,BASS,3,BASS,0.99986124
C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulG.Ab3.L.wav,30,VIOLA,30,VIOLA,0.80268556
C:\Users\Landon\Documents\audioWAV1\Flute.nonvib.Eb5.L.wav,16,FLUTE,16,FLUTE,0.9338618
C:\Users\Landon\Documents\audioWAV1\SopSax.nonvib.Eb5.R.wav,24,SOPSAX,24,SOPSAX,0.99935466
C:\Users\Landon\Documents\audioWAV1\Vibraphone.sustain.D4.R.wav,29,VIBRAPHONE,29,VIBRAPHONE,0.9997669
C:\Users\Landon\Documents\audioWAV1\Trumpet.vib.Bb5.R.wav,27,TRUMPET,27,TRUMPET,1.0
C:\Users\Landon\Documents\audioWAV1\Crotale.A6.L.wav,13,CROTALE,9,BELLS,0.7549126
C:\Users\Landon\Documents\audioWAV1\Oboe.Db4.L.wav,22,OBOE,22,OBOE,0.8969963
C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulE.F6.R.wav,31,VIOLIN,31,VIOLIN,0.98810846
C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulE.Db3.L.wav,3,BASS,3,BASS,1.0
C:\Users\Landon\Documents\audioWAV1\Flute.nonvib.D5.R.wav,16,FLUTE,16,FLUTE,0.78403187
C:\Users\Landon\Documents\audioWAV1\Marimba.cord.B4.R.wav,21,MARIMBA,29,VIBRAPHONE,0.55641603
C:\Users\Landon\Documents\audioWAV1\Trumpet.novib.F3.L.wav,27,TRUMPET,27,TRUMPET,0.99813914
C:\Users\Landon\Documents\audioWAV1\Bassoon.C4.R.wav,6,BASSOON,6,BASSOON,0.9999974
C:\Users\Landon\Documents\audioWAV1\Tuba.A3.L.wav,28,TUBA,28,TUBA,0.99617106
C:\Users\Landon\Documents\audioWAV1\Flute.nonvib.D6.R.wav,16,FLUTE,16,FLUTE,0.47562566
C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulG.B3.L.wav,30,VIOLA,30,VIOLA,0.9859407
C:\Users\Landon\Documents\audioWAV1\BassClarinet.D3.L.wav,4,BASSCLARINET,4,BASSCLARINET,0.73248553
C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulG.Ab3.L.wav,31,VIOLIN,31,VIOLIN,0.99399614
C:\Users\Landon\Documents\audioWAV1\Xylophone.hardrubber.Bb5.L.wav,32,XYLOPHONE,32,XYLOPHONE,0.59218913
C:\Users\Landon\Documents\audioWAV1\BassClarinet.G2.L.wav,4,BASSCLARINET,4,BASSCLARINET,0.6446915
C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulG.G4.L.wav,30,VIOLA,30,VIOLA,0.9670709
C:\Users\Landon\Documents\audioWAV1\SopSax.vib.Ab5.L.wav,24,SOPSAX,24,SOPSAX,0.9970734
C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulD.F5.R.wav,31,VIOLIN,31,VIOLIN,0.9958788
C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulC.Eb2.L.wav,10,CELLO,10,CELLO,0.9972063
C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulG.G3.L.wav,31,VIOLIN,31,VIOLIN,0.99923825
C:\Users\Landon\Documents\audioWAV1\Marimba.yarn.A3.L.wav,21,MARIMBA,21,MARIMBA,0.9991449
C:\Users\Landon\Documents\audioWAV1\Horn.F4.L.wav,19,HORN,19,HORN,0.45901865
C:\Users\Landon\Documents\audioWAV1\BassTrombone.Bb2.L.wav,7,BASSTROMBONE,7,BASSTROMBONE,0.77085096
C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulD.Gb3.L.wav,3,BASS,3,BASS,0.86067224
C:\Users\Landon\Documents\audioWAV1\Trumpet.vib.Bb3.L.wav,27,TRUMPET,27,TRUMPET,0.9968451
C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulE.Ab6.L.wav,31,VIOLIN,31,VIOLIN,0.94040316
C:\Users\Landon\Documents\audioWAV1\Trumpet.novib.C5.L.wav,27,TRUMPET,27,TRUMPET,0.99999976
C:\Users\Landon\Documents\audioWAV1\Bassoon.Bb2.R.wav,6,BASSOON,6,BASSOON,0.9996966
C:\Users\Landon\Documents\audioWAV1\Xylophone.rosewood.D5.R.wav,32,XYLOPHONE,32,XYLOPHONE,0.98463446
C:\Users\Landon\Documents\audioWAV1\Marimba.rubber.Bb3.L.wav,21,MARIMBA,21,MARIMBA,0.92327845
C:\Users\Landon\Documents\audioWAV1\Marimba.yarn.B4.L.wav,21,MARIMBA,21,MARIMBA,0.8366894
C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulC.A3.R.wav,30,VIOLA,3,BASS,0.6514773
C:\Users\Landon\Documents\audioWAV1\BassClarinet.Bb5.R.wav,4,BASSCLARINET,4,BASSCLARINET,0.6155913
C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulG.B4.R.wav,31,VIOLIN,31,VIOLIN,0.99995625
C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulA.Eb5.R.wav,31,VIOLIN,31,VIOLIN,0.57036567
C:\Users\Landon\Documents\audioWAV1\Marimba.cord.D5.L.wav,21,MARIMBA,21,MARIMBA,0.56989396
C:\Users\Landon\Documents\audioWAV1\Bassoon.E4.R.wav,6,BASSOON,6,BASSOON,0.99979097
C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulG.Bb3.L.wav,3,BASS,3,BASS,0.9635576
C:\Users\Landon\Documents\audioWAV1\Flute.vib.A4.L.wav,16,FLUTE,16,FLUTE,0.776227
C:\Users\Landon\Documents\audioWAV1\Vibraphone.shortsustain.C6.L.wav,29,VIBRAPHONE,29,VIBRAPHONE,0.9515484
C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulG.A2.R.wav,10,CELLO,10,CELLO,0.9709472
C:\Users\Landon\Documents\audioWAV1\hihat.normal.L.wav,18,HIHAT,18,HIHAT,0.8745819
C:\Users\Landon\Documents\audioWAV1\BassTrombone.C2.R.wav,7,BASSTROMBONE,32,XYLOPHONE,0.5779988
C:\Users\Landon\Documents\audioWAV1\Vibraphone.dampen.Ab3.R.wav,29,VIBRAPHONE,29,VIBRAPHONE,0.5634623
C:\Users\Landon\Documents\audioWAV1\Bassoon.Gb4.R.wav,6,BASSOON,6,BASSOON,0.9559071
C:\Users\Landon\Documents\audioWAV1\EbClarinet.F6.L.wav,14,EBCLARINET,14,EBCLARINET,0.8910658
C:\Users\Landon\Documents\audioWAV1\Xylophone.rosewood.D7.R.wav,32,XYLOPHONE,32,XYLOPHONE,0.98487514
C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulG.D5.R.wav,30,VIOLA,30,VIOLA,0.95415103
C:\Users\Landon\Documents\audioWAV1\BassClarinet.C3.R.wav,4,BASSCLARINET,4,BASSCLARINET,0.68672323
C:\Users\Landon\Documents\audioWAV1\Xylophone.hardrubber.Ab6.L.wav,32,XYLOPHONE,32,XYLOPHONE,0.7878968
C:\Users\Landon\Documents\audioWAV1\SopSax.vib.E6.R.wav,24,SOPSAX,24,SOPSAX,0.7904414
C:\Users\Landon\Documents\audioWAV1\BbClarinet.G5.R.wav,8,BBCLARINET,8,BBCLARINET,0.9780483
C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulA.D6.R.wav,30,VIOLA,30,VIOLA,0.9980981
C:\Users\Landon\Documents\audioWAV1\Flute.nonvib.C5.R.wav,16,FLUTE,16,FLUTE,0.67825174
C:\Users\Landon\Documents\audioWAV1\bells.plastic.Eb6.L.wav,9,BELLS,9,BELLS,0.7775883
C:\Users\Landon\Documents\audioWAV1\SopSax.vib.C5.R.wav,24,SOPSAX,0,ALTOFLUTE,0.45350033
C:\Users\Landon\Documents\audioWAV1\Marimba.yarn.G2.L.wav,21,MARIMBA,21,MARIMBA,0.9960367
C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulE.A2.R.wav,3,BASS,3,BASS,1.0
C:\Users\Landon\Documents\audioWAV1\SopSax.vib.Gb4.R.wav,24,SOPSAX,24,SOPSAX,0.99960023
C:\Users\Landon\Documents\audioWAV1\SopSax.vib.Eb4.L.wav,24,SOPSAX,24,SOPSAX,0.997829
C:\Users\Landon\Documents\audioWAV1\Vibraphone.shortsustain.Eb3.R.wav,29,VIBRAPHONE,21,MARIMBA,0.723326
C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulE.D2.R.wav,3,BASS,3,BASS,0.9998223
C:\Users\Landon\Documents\audioWAV1\Oboe.Eb6.R.wav,22,OBOE,22,OBOE,0.9995484
C:\Users\Landon\Documents\audioWAV1\SopSax.vib.Ab3.L.wav,24,SOPSAX,24,SOPSAX,0.7629006
C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulG.Ab3.R.wav,31,VIOLIN,31,VIOLIN,0.9786557
C:\Users\Landon\Documents\audioWAV1\SopSax.nonvib.A4.L.wav,24,SOPSAX,24,SOPSAX,0.9998621
C:\Users\Landon\Documents\audioWAV1\Tuba.Db2.R.wav,28,TUBA,28,TUBA,0.9442921
C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulG.Gb3.L.wav,10,CELLO,10,CELLO,0.99989057
C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulE.Gb2.L.wav,3,BASS,3,BASS,0.9999229
