Filepath,Int Label,Str Label,Int Prediction,Str Prediction,Confidence
C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.As3.05.mezzopiano.normal.wav,15,ENGLISHHORN,15,ENGLISHHORN,0.99608505
C:\Users\Landon\Documents\audioWAV2\CELLO.B4.1.mezzopiano.arconormal.wav,10,CELLO,27,TRUMPET,0.9084297
C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.As3.1.piano.normal.wav,23,SAXOPHONE,23,SAXOPHONE,0.7993741
C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.C4.025.forte.arconormal.wav,3,BASS,10,CELLO,0.52217263
C:\Users\Landon\Documents\audioWAV1\Marimba.rubber.Gb6.R.wav,21,MARIMBA,21,MARIMBA,0.9696722
C:\Users\Landon\Documents\audioWAV1\Tuba.C1.R.wav,28,TUBA,28,TUBA,0.8777959
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Cs4.05.pianissimo.normal.wav,4,BASSCLARINET,23,SAXOPHONE,0.76326203
C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.Gs5.025.mezzopiano.normal.wav,15,ENGLISHHORN,15,ENGLISHHORN,0.9998938
C:\Users\Landon\Documents\audioWAV2\BASSOON.G4.1.fortissimo.normal.wav,6,BASSOON,6,BASSOON,0.9254872
C:\Users\Landon\Documents\audioWAV2\CELLO.D3.15.fortissimo.arconormal.wav,10,CELLO,10,CELLO,0.99963975
C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.B2.05.fortissimo.normal.wav,19,HORN,19,HORN,0.7759035
C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.F3.05.fortissimo.normal.wav,15,ENGLISHHORN,15,ENGLISHHORN,0.9995408
C:\Users\Landon\Documents\audioWAV1\Horn.Bb3.R.wav,19,HORN,19,HORN,0.997503
C:\Users\Landon\Documents\audioWAV2\OBOE.As5.025.mezzoforte.normal.wav,22,OBOE,22,OBOE,0.9482325
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.B2.1.pianissimo.normal.wav,4,BASSCLARINET,4,BASSCLARINET,0.9988368
C:\Users\Landon\Documents\audioWAV2\TUBA.B1.1.forte.tremolo.wav,28,TUBA,28,TUBA,0.6874689
C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.B3.025.fortissimo.normal.wav,19,HORN,31,VIOLIN,0.5609897
C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulE.F2.R.wav,3,BASS,3,BASS,0.9980185
C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.D5.1.mezzoforte.normal.wav,15,ENGLISHHORN,15,ENGLISHHORN,0.9996865
C:\Users\Landon\Documents\audioWAV2\VIOLA.E3.1.mezzopiano.arconormal.wav,30,VIOLA,30,VIOLA,0.9517523
C:\Users\Landon\Documents\audioWAV1\Marimba.rubber.C5.L.wav,21,MARIMBA,21,MARIMBA,0.9993068
C:\Users\Landon\Documents\audioWAV1\AltoSax.NoVib.Db3.L.wav,1,ALTOSAX,1,ALTOSAX,0.89421284
C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.As4.phrase.crescdecresc.normal.wav,15,ENGLISHHORN,15,ENGLISHHORN,0.99544746
C:\Users\Landon\Documents\audioWAV2\CELLO.G5.05.mezzopiano.arconormal.wav,10,CELLO,23,SAXOPHONE,0.87427586
C:\Users\Landon\Documents\audioWAV2\CELLO.B2.15.forte.arconormal.wav,10,CELLO,10,CELLO,0.7000275
C:\Users\Landon\Documents\audioWAV2\BASSOON.G4.1.mezzoforte.normal.wav,6,BASSOON,6,BASSOON,0.726985
C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.A3.1.moltopianissimo.arconormal.wav,3,BASS,3,BASS,0.98091584
C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Cs5.025.pianissimo.normal.wav,23,SAXOPHONE,23,SAXOPHONE,0.99785256
C:\Users\Landon\Documents\audioWAV2\CLARINET.Cs5.1.pianissimo.normal.wav,11,CLARINET,11,CLARINET,0.96767664
C:\Users\Landon\Documents\audioWAV2\TUBA.Fs1.05.fortissimo.normal.wav,28,TUBA,12,CONTRABASSOON,0.5247329
C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.Fs5.15.fortissimo.normal.wav,15,ENGLISHHORN,15,ENGLISHHORN,0.97725165
C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.As3.phrase.mezzoforte.tenuto.wav,23,SAXOPHONE,23,SAXOPHONE,0.9987017
C:\Users\Landon\Documents\audioWAV2\TUBA.Cs3.025.mezzopiano.normal.wav,28,TUBA,28,TUBA,0.99945444
C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.As3.phrase.mezzoforte.tonguedslur.wav,23,SAXOPHONE,23,SAXOPHONE,0.99962616
C:\Users\Landon\Documents\audioWAV2\TUBA.As3.1.mezzopiano.normal.wav,28,TUBA,28,TUBA,0.99967444
C:\Users\Landon\Documents\audioWAV2\CLARINET.Fs5.1.piano.normal.wav,11,CLARINET,4,BASSCLARINET,0.7213827
C:\Users\Landon\Documents\audioWAV2\CELLO.F2.05.fortissimo.arconormal.wav,10,CELLO,10,CELLO,0.9751335
C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.G3.1.forte.normal.wav,23,SAXOPHONE,23,SAXOPHONE,0.9813405
C:\Users\Landon\Documents\audioWAV2\TUBA.C2.verylong.crescdecresc.normal.wav,28,TUBA,12,CONTRABASSOON,0.6059354
C:\Users\Landon\Documents\audioWAV2\CLARINET.E6.1.pianissimo.normal.wav,11,CLARINET,11,CLARINET,0.9997596
C:\Users\Landon\Documents\audioWAV2\FLUTE.As6.15.mezzoforte.normal.wav,16,FLUTE,22,OBOE,0.9713189
C:\Users\Landon\Documents\audioWAV2\CLARINET.F6.05.fortissimo.normal.wav,11,CLARINET,11,CLARINET,0.99054927
C:\Users\Landon\Documents\audioWAV2\BASSOON.As2.phrase.mezzoforte.tenuto.wav,6,BASSOON,6,BASSOON,0.99999964
C:\Users\Landon\Documents\audioWAV2\CLARINET.F6.025.pianissimo.normal.wav,11,CLARINET,11,CLARINET,0.99993646
C:\Users\Landon\Documents\audioWAV1\AltoSax.NoVib.E3.L.wav,1,ALTOSAX,1,ALTOSAX,0.96140945
C:\Users\Landon\Documents\audioWAV1\Marimba.cord.A2.L.wav,21,MARIMBA,21,MARIMBA,0.99931586
C:\Users\Landon\Documents\audioWAV2\FLUTE.C6.long.mezzoforte.minortrill.wav,16,FLUTE,16,FLUTE,0.98997855
C:\Users\Landon\Documents\audioWAV2\TRUMPET.G4.1.fortissimo.normal.wav,27,TRUMPET,27,TRUMPET,0.9978933
C:\Users\Landon\Documents\audioWAV1\Horn.F5.L.wav,19,HORN,11,CLARINET,0.8580134
C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.As4.15.fortissimo.normal.wav,15,ENGLISHHORN,22,OBOE,0.8680506
C:\Users\Landon\Documents\audioWAV2\VIOLA.Cs4.025.fortissimo.arconormal.wav,30,VIOLA,4,BASSCLARINET,0.71441233
C:\Users\Landon\Documents\audioWAV1\Vibraphone.bow.D3.R.wav,29,VIBRAPHONE,16,FLUTE,0.49676704
C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.Fs2.1.fortissimo.normal.wav,12,CONTRABASSOON,12,CONTRABASSOON,0.9999832
C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.As2.1.moltopianissimo.arconormal.wav,3,BASS,3,BASS,0.900469
C:\Users\Landon\Documents\audioWAV2\CELLO.D3.05.mezzopiano.arconormal.wav,10,CELLO,10,CELLO,0.6021285
C:\Users\Landon\Documents\audioWAV1\BassFlute.Db3.R.wav,5,BASSFLUTE,5,BASSFLUTE,0.9963503
C:\Users\Landon\Documents\audioWAV2\CLARINET.B4.1.fortissimo.normal.wav,11,CLARINET,11,CLARINET,0.9569303
C:\Users\Landon\Documents\audioWAV2\TROMBONE.Ds3.025.pianissimo.normal.wav,26,TROMBONE,6,BASSOON,0.6776
C:\Users\Landon\Documents\audioWAV2\BASSOON.B1.05.piano.normal.wav,6,BASSOON,6,BASSOON,0.97718835
C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.Cs5.15.forte.normal.wav,15,ENGLISHHORN,15,ENGLISHHORN,0.86232847
C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.E6.05.piano.normal.wav,23,SAXOPHONE,23,SAXOPHONE,0.9998349
C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.Fs2.05.mezzoforte.arconormal.wav,3,BASS,3,BASS,0.999395
C:\Users\Landon\Documents\audioWAV2\FLUTE.C5.1.mezzoforte.normal.wav,16,FLUTE,16,FLUTE,0.9946455
C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.D4.025.fortissimo.normal.wav,12,CONTRABASSOON,23,SAXOPHONE,0.6160943
C:\Users\Landon\Documents\audioWAV1\EbClarinet.Db4.R.wav,14,EBCLARINET,14,EBCLARINET,0.99470645
C:\Users\Landon\Documents\audioWAV2\CLARINET.Cs5.1.forte.normal.wav,11,CLARINET,11,CLARINET,0.9939167
C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.Ds3.05.piano.normal.wav,12,CONTRABASSOON,12,CONTRABASSOON,0.9321215
C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulC.G2.L.wav,10,CELLO,10,CELLO,0.9998429
C:\Users\Landon\Documents\audioWAV2\VIOLIN.B5.phrase.mezzoforte.arcospiccato.wav,31,VIOLIN,31,VIOLIN,0.7992474
C:\Users\Landon\Documents\audioWAV2\CLARINET.B3.05.piano.normal.wav,11,CLARINET,11,CLARINET,0.7523668
C:\Users\Landon\Documents\audioWAV2\FLUTE.C4.15.piano.normal.wav,16,FLUTE,12,CONTRABASSOON,0.8348656
C:\Users\Landon\Documents\audioWAV2\FLUTE.Cs6.05.forte.normal.wav,16,FLUTE,16,FLUTE,0.94337994
C:\Users\Landon\Documents\audioWAV2\VIOLA.Cs5.1.forte.arconormal.wav,30,VIOLA,30,VIOLA,0.99857986
C:\Users\Landon\Documents\audioWAV2\TRUMPET.As4.05.fortissimo.normal.wav,27,TRUMPET,27,TRUMPET,0.9995235
C:\Users\Landon\Documents\audioWAV2\VIOLIN.A3.025.forte.arconormal.wav,31,VIOLIN,31,VIOLIN,0.99864274
C:\Users\Landon\Documents\audioWAV2\VIOLA.A5.15.fortissimo.arconormal.wav,30,VIOLA,30,VIOLA,0.9945833
C:\Users\Landon\Documents\audioWAV1\Oboe.Db6.R.wav,22,OBOE,22,OBOE,0.96185493
C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.G3.1.fortissimo.normal.wav,15,ENGLISHHORN,15,ENGLISHHORN,0.99876994
C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulA.G6.L.wav,30,VIOLA,8,BBCLARINET,0.5787175
C:\Users\Landon\Documents\audioWAV1\bells.brass.Eb8.R.wav,9,BELLS,9,BELLS,0.99999833
C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.C4.15.mezzoforte.normal.wav,19,HORN,19,HORN,0.71908575
C:\Users\Landon\Documents\audioWAV2\VIOLIN.C7.1.forte.arconormal.wav,31,VIOLIN,31,VIOLIN,0.990733
C:\Users\Landon\Documents\audioWAV2\FLUTE.C4.1.mezzopiano.normal.wav,16,FLUTE,16,FLUTE,0.7721256
C:\Users\Landon\Documents\audioWAV2\OBOE.D6.15.piano.normal.wav,22,OBOE,22,OBOE,0.9990932
C:\Users\Landon\Documents\audioWAV1\Vibraphone.shortsustain.E5.L.wav,29,VIBRAPHONE,29,VIBRAPHONE,0.5489086
C:\Users\Landon\Documents\audioWAV2\OBOE.B4.15.fortissimo.normal.wav,22,OBOE,22,OBOE,0.9962237
C:\Users\Landon\Documents\audioWAV2\FLUTE.Fs6.025.piano.normal.wav,16,FLUTE,16,FLUTE,0.9997397
C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.Ds2.15.piano.normal.wav,12,CONTRABASSOON,12,CONTRABASSOON,0.9806913
C:\Users\Landon\Documents\audioWAV2\VIOLA.G6.15.fortissimo.arconormal.wav,30,VIOLA,30,VIOLA,0.99746966
C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.E1.05.fortissimo.normal.wav,12,CONTRABASSOON,12,CONTRABASSOON,0.9919721
