Filepath,Int Label,Str Label,Int Prediction,Str Prediction,Confidence
C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulC.C5.R.wav,30,VIOLA,30,VIOLA,0.7716559
C:\Users\Landon\Documents\audioWAV2\TROMBONE.Cs6.025.forte.normal.wav,26,TROMBONE,4,BASSCLARINET,0.74083644
C:\Users\Landon\Documents\audioWAV2\CLARINET.G4.05.pianissimo.normal.wav,11,CLARINET,11,CLARINET,0.9892847
C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.Fs5.025.forte.normal.wav,15,ENGLISHHORN,15,ENGLISHHORN,0.98996615
C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.C1.15.forte.normal.wav,12,CONTRABASSOON,12,CONTRABASSOON,0.99939847
C:\Users\Landon\Documents\audioWAV1\AltoFlute.vib.B4.L.wav,0,ALTOFLUTE,0,ALTOFLUTE,0.6437883
C:\Users\Landon\Documents\audioWAV1\Vibraphone.shortsustain.C4.L.wav,29,VIBRAPHONE,29,VIBRAPHONE,0.9992742
C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.F4.1.piano.arconormal.wav,3,BASS,3,BASS,0.9999132
C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.G4.1.forte.normal.wav,23,SAXOPHONE,23,SAXOPHONE,0.9990128
C:\Users\Landon\Documents\audioWAV1\Xylophone.rosewood.B6.L.wav,32,XYLOPHONE,32,XYLOPHONE,0.9837742
C:\Users\Landon\Documents\audioWAV2\TRUMPET.Ds4.025.fortissimo.normal.wav,27,TRUMPET,27,TRUMPET,0.9470778
C:\Users\Landon\Documents\audioWAV2\VIOLA.A5.phrase.mezzoforte.arcolegato.wav,30,VIOLA,30,VIOLA,0.9999796
C:\Users\Landon\Documents\audioWAV2\TRUMPET.E4.1.fortissimo.normal.wav,27,TRUMPET,27,TRUMPET,0.99941325
C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.E2.phrase.mezzoforte.arcomartele.wav,3,BASS,3,BASS,0.99999917
C:\Users\Landon\Documents\audioWAV2\VIOLA.Ds5.025.mezzopiano.arconormal.wav,30,VIOLA,30,VIOLA,0.98834896
C:\Users\Landon\Documents\audioWAV2\TUBA.E3.05.mezzoforte.normal.wav,28,TUBA,28,TUBA,0.9979645
C:\Users\Landon\Documents\audioWAV2\TROMBONE.A3.05.mezzoforte.normal.wav,26,TROMBONE,26,TROMBONE,0.55933815
C:\Users\Landon\Documents\audioWAV1\Marimba.rubber.Gb4.L.wav,21,MARIMBA,21,MARIMBA,0.8766475
C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.Cs3.025.fortissimo.arconormal.wav,3,BASS,3,BASS,0.97608477
C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.Gs3.15.mezzoforte.normal.wav,12,CONTRABASSOON,12,CONTRABASSOON,0.9723647
C:\Users\Landon\Documents\audioWAV2\FLUTE.D4.1.mezzoforte.normal.wav,16,FLUTE,16,FLUTE,0.9964862
C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.F4.025.fortissimo.normal.wav,15,ENGLISHHORN,15,ENGLISHHORN,0.84484833
C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.Gs3.15.fortissimo.normal.wav,15,ENGLISHHORN,15,ENGLISHHORN,0.9993581
C:\Users\Landon\Documents\audioWAV1\Oboe.G6.L.wav,22,OBOE,22,OBOE,0.9988048
C:\Users\Landon\Documents\audioWAV2\VIOLIN.Cs5.025.pianissimo.arconormal.wav,31,VIOLIN,31,VIOLIN,0.9499608
C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.D5.1.fortissimo.normal.wav,23,SAXOPHONE,27,TRUMPET,0.53112626
C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.Fs5.05.mezzopiano.normal.wav,15,ENGLISHHORN,15,ENGLISHHORN,0.99993753
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Ds4.15.pianissimo.normal.wav,4,BASSCLARINET,4,BASSCLARINET,0.9543111
C:\Users\Landon\Documents\audioWAV2\BASSOON.Ds4.05.fortissimo.normal.wav,6,BASSOON,6,BASSOON,0.91644734
C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.Gs4.15.mezzoforte.normal.wav,19,HORN,19,HORN,0.9967865
C:\Users\Landon\Documents\audioWAV1\Marimba.yarn.Bb4.R.wav,21,MARIMBA,21,MARIMBA,0.9206499
C:\Users\Landon\Documents\audioWAV2\CLARINET.As5.025.fortissimo.normal.wav,11,CLARINET,11,CLARINET,0.9504803
C:\Users\Landon\Documents\audioWAV1\Crotale.C6.L.wav,13,CROTALE,13,CROTALE,0.98456603
C:\Users\Landon\Documents\audioWAV2\TUBA.G3.05.mezzopiano.mute.wav,28,TUBA,28,TUBA,0.93873864
C:\Users\Landon\Documents\audioWAV1\Vibraphone.dampen.Eb5.L.wav,29,VIBRAPHONE,29,VIBRAPHONE,0.714059
C:\Users\Landon\Documents\audioWAV2\VIOLA.Fs6.025.forte.arconormal.wav,30,VIOLA,22,OBOE,0.8101362
C:\Users\Landon\Documents\audioWAV1\Flute.vib.Eb4.R.wav,16,FLUTE,16,FLUTE,0.8963658
C:\Users\Landon\Documents\audioWAV2\CELLO.Ds4.15.mezzopiano.arconormal.wav,10,CELLO,10,CELLO,0.9596038
C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Gs4.05.pianissimo.normal.wav,23,SAXOPHONE,4,BASSCLARINET,0.95225936
C:\Users\Landon\Documents\audioWAV2\VIOLA.Ds4.15.mezzopiano.arconormal.wav,30,VIOLA,30,VIOLA,0.9974462
C:\Users\Landon\Documents\audioWAV2\BASSOON.Cs4.025.mezzopiano.normal.wav,6,BASSOON,6,BASSOON,0.9932018
C:\Users\Landon\Documents\audioWAV2\CLARINET.Gs6.1.pianissimo.normal.wav,11,CLARINET,11,CLARINET,0.99966097
C:\Users\Landon\Documents\audioWAV2\OBOE.G4.025.forte.normal.wav,22,OBOE,22,OBOE,0.99810237
C:\Users\Landon\Documents\audioWAV2\TUBA.B2.1.forte.normal.wav,28,TUBA,28,TUBA,0.56760377
C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.C4.025.forte.normal.wav,12,CONTRABASSOON,12,CONTRABASSOON,0.9995987
C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.Ds3.long.piano.normal.wav,19,HORN,19,HORN,0.97686225
C:\Users\Landon\Documents\audioWAV2\OBOE.E4.phrase.mezzoforte.tonguedslur.wav,22,OBOE,22,OBOE,0.9019906
C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.Gs4.1.forte.normal.wav,15,ENGLISHHORN,15,ENGLISHHORN,0.99919516
C:\Users\Landon\Documents\audioWAV2\OBOE.D4.1.forte.minortrill.wav,22,OBOE,11,CLARINET,0.3316124
C:\Users\Landon\Documents\audioWAV1\Xylophone.rosewood.Ab5.R.wav,32,XYLOPHONE,32,XYLOPHONE,0.64597094
C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulG.A3.L.wav,3,BASS,3,BASS,0.99035954
C:\Users\Landon\Documents\audioWAV1\AltoSax.vib.Gb5.R.wav,1,ALTOSAX,1,ALTOSAX,0.99999547
C:\Users\Landon\Documents\audioWAV2\CLARINET.B4.15.pianissimo.normal.wav,11,CLARINET,11,CLARINET,0.9729762
C:\Users\Landon\Documents\audioWAV2\CELLO.Ds2.05.piano.arconormal.wav,10,CELLO,10,CELLO,0.9204173
C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulD.E2.R.wav,3,BASS,3,BASS,0.9995658
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.A2.05.forte.normal.wav,4,BASSCLARINET,4,BASSCLARINET,0.99907553
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Fs4.025.piano.normal.wav,4,BASSCLARINET,4,BASSCLARINET,0.9860261
C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.As4.025.mezzopiano.normal.wav,15,ENGLISHHORN,15,ENGLISHHORN,0.8140038
C:\Users\Landon\Documents\audioWAV2\TUBA.G3.025.fortissimo.normal.wav,28,TUBA,28,TUBA,0.9912862
C:\Users\Landon\Documents\audioWAV2\CELLO.D2.05.mezzopiano.arconormal.wav,10,CELLO,10,CELLO,0.8352328
C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Cs4.15.piano.normal.wav,23,SAXOPHONE,4,BASSCLARINET,0.6470286
C:\Users\Landon\Documents\audioWAV2\VIOLIN.A5.1.forte.arconormal.wav,31,VIOLIN,31,VIOLIN,0.98982227
C:\Users\Landon\Documents\audioWAV1\BbClarinet.Eb6.L.wav,8,BBCLARINET,8,BBCLARINET,0.9752508
C:\Users\Landon\Documents\audioWAV1\Xylophone.rosewood.Bb7.L.wav,32,XYLOPHONE,32,XYLOPHONE,0.999608
C:\Users\Landon\Documents\audioWAV1\bells.plastic.E5.R.wav,9,BELLS,9,BELLS,0.99895453
C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.Gs5.05.fortissimo.normal.wav,15,ENGLISHHORN,15,ENGLISHHORN,0.9998952
C:\Users\Landon\Documents\audioWAV2\VIOLA.A3.025.piano.arconormal.wav,30,VIOLA,3,BASS,0.92027706
C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.C5.15.mezzoforte.normal.wav,15,ENGLISHHORN,15,ENGLISHHORN,0.7848561
C:\Users\Landon\Documents\audioWAV2\CLARINET.B4.025.forte.normal.wav,11,CLARINET,11,CLARINET,0.99263
C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.F2.15.mezzoforte.arconormal.wav,3,BASS,3,BASS,0.9995134
C:\Users\Landon\Documents\audioWAV2\TROMBONE.A4.phrase.forte.glissando.wav,26,TROMBONE,26,TROMBONE,0.83511174
C:\Users\Landon\Documents\audioWAV1\BassClarinet.D2.R.wav,4,BASSCLARINET,4,BASSCLARINET,0.9951558
