Filepath,Int Label,Str Label,Int Prediction,Str Prediction,Confidence
C:\Users\Landon\Documents\audioWAV2\CLARINET.E3.025.piano.normal.wav,11,CLARINET,4,BASSCLARINET,0.3502072
C:\Users\Landon\Documents\audioWAV2\BASSOON.Cs3.15.fortissimo.normal.wav,6,BASSOON,6,BASSOON,0.9986527
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Gs4.05.fortissimo.normal.wav,4,BASSCLARINET,4,BASSCLARINET,0.4831235
C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.Cs3.1.piano.normal.wav,19,HORN,19,HORN,0.7840043
C:\Users\Landon\Documents\audioWAV1\Horn.Ab2.L.wav,19,HORN,19,HORN,0.9112595
C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.A5.1.mezzopiano.normal.wav,15,ENGLISHHORN,15,ENGLISHHORN,0.99815756
C:\Users\Landon\Documents\audioWAV1\Vibraphone.dampen.E4.R.wav,29,VIBRAPHONE,29,VIBRAPHONE,0.96714985
C:\Users\Landon\Documents\audioWAV2\CELLO.F3.05.mezzopiano.arconormal.wav,10,CELLO,10,CELLO,0.8585189
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Gs3.025.forte.normal.wav,4,BASSCLARINET,4,BASSCLARINET,0.98460114
C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.A3.05.forte.normal.wav,15,ENGLISHHORN,15,ENGLISHHORN,0.99992585
C:\Users\Landon\Documents\audioWAV2\TUBA.Fs3.1.forte.normal.wav,28,TUBA,28,TUBA,0.7513629
C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.Fs5.025.pianissimo.normal.wav,15,ENGLISHHORN,15,ENGLISHHORN,0.9869546
C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.E4.025.mezzoforte.normal.wav,15,ENGLISHHORN,15,ENGLISHHORN,0.9893992
C:\Users\Landon\Documents\audioWAV2\VIOLIN.A3.025.mezzoforte.arconormal.wav,31,VIOLIN,31,VIOLIN,0.7525013
C:\Users\Landon\Documents\audioWAV2\CLARINET.Fs6.1.forte.normal.wav,11,CLARINET,11,CLARINET,0.90949804
C:\Users\Landon\Documents\audioWAV2\TROMBONE.Fs2.025.pianissimo.normal.wav,26,TROMBONE,26,TROMBONE,0.9852395
