Filepath,Int Label,Str Label,Int Prediction,Str Prediction,Confidence
C:\Users\Landon\Documents\audioWAV1\Vibraphone.shortsustain.A4.L.wav,29,VIBRAPHONE,29,VIBRAPHONE,0.897971
C:\Users\Landon\Documents\audioWAV2\CLARINET.Cs4.1.forte.normal.wav,11,CLARINET,11,CLARINET,0.96642625
C:\Users\Landon\Documents\audioWAV2\TROMBONE.Ds5.15.pianissimo.normal.wav,26,TROMBONE,26,TROMBONE,0.6374856
C:\Users\Landon\Documents\audioWAV1\Horn.D2.R.wav,19,HORN,19,HORN,0.978306
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Fs4.1.forte.normal.wav,4,BASSCLARINET,4,BASSCLARINET,0.99508697
C:\Users\Landon\Documents\audioWAV2\CELLO.G2.025.pianissimo.arconormal.wav,10,CELLO,28,TUBA,0.378571
C:\Users\Landon\Documents\audioWAV2\CELLO.Ds3.05.pianissimo.arconormal.wav,10,CELLO,10,CELLO,0.9284341
C:\Users\Landon\Documents\audioWAV2\BASSOON.Ds2.phrase.mezzoforte.tenuto.wav,6,BASSOON,6,BASSOON,0.94256765
C:\Users\Landon\Documents\audioWAV2\FLUTE.D5.025.pianissimo.normal.wav,16,FLUTE,16,FLUTE,0.628335
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Cs3.025.fortissimo.normal.wav,4,BASSCLARINET,11,CLARINET,0.599881
C:\Users\Landon\Documents\audioWAV2\OBOE.Fs6.15.piano.normal.wav,22,OBOE,22,OBOE,0.9964988
C:\Users\Landon\Documents\audioWAV1\Xylophone.rosewood.Db5.R.wav,32,XYLOPHONE,32,XYLOPHONE,0.99984014
C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.D1.1.mezzoforte.normal.wav,12,CONTRABASSOON,28,TUBA,0.7659055
C:\Users\Landon\Documents\audioWAV2\BASSOON.A4.15.piano.normal.wav,6,BASSOON,6,BASSOON,0.99483126
C:\Users\Landon\Documents\audioWAV2\VIOLIN.As3.1.mezzoforte.moltovibrato.wav,31,VIOLIN,31,VIOLIN,0.9975497
C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.F1.025.forte.arconormal.wav,3,BASS,3,BASS,0.9353724
C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.A4.025.mezzoforte.normal.wav,19,HORN,11,CLARINET,0.50669926
C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulA.A3.R.wav,10,CELLO,10,CELLO,0.9627987
C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.Fs1.1.moltopianissimo.arconormal.wav,3,BASS,3,BASS,0.9806624
C:\Users\Landon\Documents\audioWAV1\bells.brass.D6.L.wav,9,BELLS,9,BELLS,0.92967397
C:\Users\Landon\Documents\audioWAV2\CELLO.Fs5.15.mezzopiano.arconormal.wav,10,CELLO,16,FLUTE,0.999713
C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.Fs2.05.pianissimo.arconormal.wav,3,BASS,3,BASS,0.9893701
C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.E2.15.piano.normal.wav,19,HORN,19,HORN,0.8482476
