Filepath,Int Label,Str Label,Int Prediction,Str Prediction,Confidence
C:\Users\Landon\Documents\audioWAV1\Marimba.cord.E2.L.wav,21,MARIMBA,21,MARIMBA,0.7526646
C:\Users\Landon\Documents\audioWAV1\EbClarinet.Db4.R.wav,14,EBCLARINET,14,EBCLARINET,0.8938996
C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulD.G3.L.wav,3,BASS,3,BASS,0.9976163
C:\Users\Landon\Documents\audioWAV1\Marimba.cord.D6.R.wav,21,MARIMBA,21,MARIMBA,0.6160812
C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulE.D7.R.wav,31,VIOLIN,31,VIOLIN,1.0
C:\Users\Landon\Documents\audioWAV1\Vibraphone.shortsustain.F5.L.wav,29,VIBRAPHONE,29,VIBRAPHONE,0.9999193
C:\Users\Landon\Documents\audioWAV1\Xylophone.rosewood.G7.L.wav,32,XYLOPHONE,32,XYLOPHONE,0.953174
C:\Users\Landon\Documents\audioWAV1\bells.brass.D7.R.wav,9,BELLS,9,BELLS,0.9303356
C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulA.Bb4.L.wav,10,CELLO,10,CELLO,0.9796322
C:\Users\Landon\Documents\audioWAV1\Xylophone.hardrubber.Eb5.R.wav,32,XYLOPHONE,21,MARIMBA,0.6313521
C:\Users\Landon\Documents\audioWAV1\AltoSax.vib.Gb3.L.wav,1,ALTOSAX,1,ALTOSAX,0.8377442
C:\Users\Landon\Documents\audioWAV1\Horn.Bb4.R.wav,19,HORN,6,BASSOON,0.4232521
C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulA.Ab3.L.wav,3,BASS,3,BASS,1.0
C:\Users\Landon\Documents\audioWAV1\Trumpet.novib.Gb3.L.wav,27,TRUMPET,27,TRUMPET,0.9999583
C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulG.Db4.L.wav,30,VIOLA,16,FLUTE,0.39910868
C:\Users\Landon\Documents\audioWAV1\Marimba.yarn.Eb6.L.wav,21,MARIMBA,21,MARIMBA,0.93458676
C:\Users\Landon\Documents\audioWAV1\Trumpet.novib.E3.R.wav,27,TRUMPET,27,TRUMPET,0.9999765
C:\Users\Landon\Documents\audioWAV1\Xylophone.rosewood.B6.R.wav,32,XYLOPHONE,32,XYLOPHONE,0.9173689
C:\Users\Landon\Documents\audioWAV1\Vibraphone.dampen.B3.L.wav,29,VIBRAPHONE,29,VIBRAPHONE,0.76614505
C:\Users\Landon\Documents\audioWAV1\hihat.footsplash.L.wav,18,HIHAT,18,HIHAT,0.6448648
C:\Users\Landon\Documents\audioWAV1\AltoSax.vib.Eb3.R.wav,1,ALTOSAX,1,ALTOSAX,0.87347585
C:\Users\Landon\Documents\audioWAV1\AltoFlute.vib.C5.L.wav,0,ALTOFLUTE,0,ALTOFLUTE,0.5360685
C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulE.G5.L.wav,31,VIOLIN,31,VIOLIN,0.99990785
C:\Users\Landon\Documents\audioWAV1\BassFlute.B4.L.wav,5,BASSFLUTE,0,ALTOFLUTE,0.4638555
C:\Users\Landon\Documents\audioWAV1\Horn.Ab3.L.wav,19,HORN,19,HORN,0.8831482
C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulG.G4.L.wav,3,BASS,3,BASS,0.99381566
C:\Users\Landon\Documents\audioWAV1\TenorTrombone.Db4.L.wav,25,TENORTROMBONE,25,TENORTROMBONE,0.7546426
C:\Users\Landon\Documents\audioWAV1\Marimba.rubber.B3.R.wav,21,MARIMBA,21,MARIMBA,0.99569917
C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulA.Eb5.L.wav,31,VIOLIN,30,VIOLA,0.4768982
C:\Users\Landon\Documents\audioWAV1\Vibraphone.dampen.F3.L.wav,29,VIBRAPHONE,29,VIBRAPHONE,0.9985322
C:\Users\Landon\Documents\audioWAV1\Marimba.rubber.E4.R.wav,21,MARIMBA,21,MARIMBA,0.9943347
C:\Users\Landon\Documents\audioWAV1\bells.plastic.F5.L.wav,9,BELLS,9,BELLS,0.71232337
C:\Users\Landon\Documents\audioWAV1\AltoSax.NoVib.Bb3.L.wav,1,ALTOSAX,1,ALTOSAX,0.9784494
C:\Users\Landon\Documents\audioWAV1\Oboe.D4.L.wav,22,OBOE,22,OBOE,0.85816556
C:\Users\Landon\Documents\audioWAV1\bells.plastic.G6.L.wav,9,BELLS,9,BELLS,0.97253835
C:\Users\Landon\Documents\audioWAV1\Marimba.rubber.C3.L.wav,21,MARIMBA,21,MARIMBA,0.8766715
C:\Users\Landon\Documents\audioWAV1\Flute.vib.E6.L.wav,16,FLUTE,16,FLUTE,0.9998889
C:\Users\Landon\Documents\audioWAV1\Flute.nonvib.E4.R.wav,16,FLUTE,16,FLUTE,0.89125395
C:\Users\Landon\Documents\audioWAV1\SopSax.vib.Ab4.R.wav,24,SOPSAX,24,SOPSAX,0.99999356
C:\Users\Landon\Documents\audioWAV1\Horn.B3.L.wav,19,HORN,19,HORN,0.82504815
