Filepath,Int Label,Str Label,Int Prediction,Str Prediction,Confidence
C:\Users\Landon\Documents\audioWAV1\TenorTrombone.B4.R.wav,25,TENORTROMBONE,25,TENORTROMBONE,0.792571
C:\Users\Landon\Documents\audioWAV2\VIOLIN.A6.025.forte.arconormal.wav,31,VIOLIN,31,VIOLIN,0.99984014
C:\Users\Landon\Documents\audioWAV2\CLARINET.Gs6.1.piano.normal.wav,11,CLARINET,11,CLARINET,0.9727083
C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Fs4.15.mezzoforte.normal.wav,23,SAXOPHONE,23,SAXOPHONE,0.50479394
C:\Users\Landon\Documents\audioWAV2\CLARINET.E4.phrase.mezzoforte.nonlegato.wav,11,CLARINET,4,BASSCLARINET,0.6581391
C:\Users\Landon\Documents\audioWAV1\bells.plastic.E5.L.wav,9,BELLS,9,BELLS,0.94585305
C:\Users\Landon\Documents\audioWAV2\BASSOON.F2.phrase.mezzoforte.tenuto.wav,6,BASSOON,6,BASSOON,0.92620313
C:\Users\Landon\Documents\audioWAV1\BbClarinet.Db4.R.wav,8,BBCLARINET,8,BBCLARINET,0.99776363
C:\Users\Landon\Documents\audioWAV2\TRUMPET.G3.05.pianissimo.normal.wav,27,TRUMPET,26,TROMBONE,0.6423745
C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.F5.15.pianissimo.normal.wav,15,ENGLISHHORN,15,ENGLISHHORN,0.8338152
C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.B4.025.fortissimo.normal.wav,19,HORN,19,HORN,0.97462326
C:\Users\Landon\Documents\audioWAV2\BASSOON.G2.1.forte.normal.wav,6,BASSOON,6,BASSOON,0.9999509
C:\Users\Landon\Documents\audioWAV2\CLARINET.A6.025.fortissimo.normal.wav,11,CLARINET,11,CLARINET,0.99872166
C:\Users\Landon\Documents\audioWAV2\FLUTE.Gs6.05.forte.normal.wav,16,FLUTE,16,FLUTE,0.99714464
C:\Users\Landon\Documents\audioWAV2\BANJO.Gs4.verylong.piano.normal.wav,2,BANJO,2,BANJO,0.5156989
C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.F4.1.mezzopiano.normal.wav,15,ENGLISHHORN,15,ENGLISHHORN,0.9828226
C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.Gs2.verylong.crescdecresc.normal.wav,19,HORN,19,HORN,0.71727705
C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.Fs5.1.pianissimo.normal.wav,15,ENGLISHHORN,15,ENGLISHHORN,0.9547789
C:\Users\Landon\Documents\audioWAV2\CLARINET.D4.15.piano.normal.wav,11,CLARINET,11,CLARINET,0.35235944
C:\Users\Landon\Documents\audioWAV2\CELLO.Ds4.05.forte.arconormal.wav,10,CELLO,10,CELLO,0.91789496
C:\Users\Landon\Documents\audioWAV1\Marimba.cord.B6.L.wav,21,MARIMBA,21,MARIMBA,0.8149697
C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.D3.15.forte.normal.wav,12,CONTRABASSOON,12,CONTRABASSOON,0.93155736
C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.Fs3.1.mezzopiano.arconormal.wav,3,BASS,3,BASS,0.6899802
C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.As1.05.forte.normal.wav,12,CONTRABASSOON,12,CONTRABASSOON,0.99822134
C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.F6.15.fortissimo.normal.wav,23,SAXOPHONE,23,SAXOPHONE,0.9570795
C:\Users\Landon\Documents\audioWAV2\BASSOON.Fs4.1.mezzopiano.normal.wav,6,BASSOON,6,BASSOON,0.9800862
C:\Users\Landon\Documents\audioWAV1\TenorTrombone.Ab2.R.wav,25,TENORTROMBONE,25,TENORTROMBONE,0.8930075
C:\Users\Landon\Documents\audioWAV2\CLARINET.G4.15.piano.normal.wav,11,CLARINET,11,CLARINET,0.9097469
C:\Users\Landon\Documents\audioWAV2\OBOE.Gs4.15.piano.normal.wav,22,OBOE,27,TRUMPET,0.58491236
C:\Users\Landon\Documents\audioWAV2\VIOLIN.C4.phrase.mezzopiano.arcolegato.wav,31,VIOLIN,31,VIOLIN,0.974356
C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.E1.1.forte.normal.wav,12,CONTRABASSOON,12,CONTRABASSOON,0.9672746
C:\Users\Landon\Documents\audioWAV2\VIOLIN.C4.05.forte.arconormal.wav,31,VIOLIN,31,VIOLIN,0.822559
C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.B3.025.pianissimo.arconormal.wav,3,BASS,3,BASS,0.86751246
