,A Predicted,B Predicted,C Predicted,A Error,B Error,C Error,MSE,Train Time
0,-0.07246729903310845,0.531003862798741,0.5829711316430612,-1.241557663443695,0.32750965699685247,0.1659422632861225,0.4450283871805324,0.015625
1,0.4095962807555428,0.37172635086997297,0.46299777554973454,0.3653209358518093,-0.07068412282506764,-0.07400444890053093,0.017737748568965584,0.0
2,-0.2566581240140772,0.41686282153850196,0.5786387272999329,-1.8555270800469241,0.042157053846254844,0.15727745459986586,0.16802431586012567,0.0
3,0.18624444902050435,0.3553055601284488,0.4969800891060392,-0.37918516993165213,-0.11173609967887799,-0.006039821787921618,0.02200026284880885,0.015625
4,0.014760302669479903,0.41100366411262335,0.5862178892399389,-0.9507989911017336,0.02750916028155831,0.1724357784798778,0.06467951126865262,0.0
5,0.13553452422098716,0.559703047800417,0.5162656366094709,-0.5482182525967094,0.3992576195010425,0.03253127321894178,0.44061673644564286,0.015625
6,-0.4825528500867564,0.5359009410828123,0.4870737779167669,-2.6085095002891885,0.33975235270703064,-0.02585244416646615,0.37974928509292255,0.0
7,-0.47212547685942186,0.4710101669522999,0.6592676919310962,-2.5737515895314065,0.17752541738074973,0.3185353838621925,0.20538477806983535,0.0
8,0.16089308393977725,0.3774920296527124,0.5326026415805245,-0.4636897202007425,-0.05626992586821908,0.06520528316104901,0.016016409070617008,0.0
9,0.219555025902133,0.3620595252922826,0.5003198106257267,-0.26814991365955665,-0.0948511867692936,0.0006396212514534483,0.12765419492333632,0.0
10,0.7028644898723816,0.4127903771552187,0.44406028520757646,1.3428816329079387,0.03197594288804673,-0.11187942958484709,0.03511629276651693,0.03125
11,0.07662044750023457,0.5195712590198911,0.5894473101503309,-0.7445985083325515,0.2989281475497277,0.17889462030066183,0.2605587477761695,0.0
12,-0.16219304459373185,0.498821279893279,0.5488393914769133,-1.5406434819791062,0.24705319973319748,0.09767878295382659,0.10576092986469154,0.015625
13,-0.397598421137667,0.43864277563881066,0.633400124994767,-2.32532807045889,0.09660693909702658,0.2668002499895341,0.2038567274039952,0.0
14,0.005892067454621354,0.5175752767908918,0.5758436853034833,-0.9803597751512622,0.29393819197722937,0.15168737060696658,0.3465265608725589,0.015625
15,0.20045867142187612,0.39147529542678045,0.4182822153221812,-0.33180442859374626,-0.021311761433048942,-0.16343556935563763,0.057338528261165506,0.015625
16,-0.062220532839405485,0.3630367134893956,0.4636694993978968,-1.2074017761313516,-0.09240821627651108,-0.07266100120420638,0.05404827001637148,0.015625
17,0.17674850399483238,0.3741796618169027,0.4232834623733594,-0.41083832001722537,-0.06455084545774328,-0.1534330752532812,0.08458347464274292,0.03125
18,0.28046043947230687,0.4584263535542547,0.5357474061178492,-0.06513186842564375,0.1460658838856367,0.07149481223569842,0.04422556865741503,0.015625
19,0.07854657310271626,0.451927149261786,0.5956801749660436,-0.7381780896576124,0.12981787315446497,0.19136034993208728,0.1009660362336148,0.015625
20,0.09690707500959897,0.42444908463951275,0.44589164072338033,-0.6769764166346701,0.061122711598781826,-0.10821671855323933,0.18830260250526823,0.015625
21,0.5091404104677845,0.3784629292235369,0.5973066854815832,0.6971347015592816,-0.05384267694115777,0.19461337096316633,0.16315096503456047,0.0
22,0.17436688837030503,0.409299917974241,0.5771520470310242,-0.41877703876564987,0.02324979493560239,0.15430409406204837,0.05382926139829789,0.015625
23,-0.016268100944889743,0.4517433146059253,0.6816792112079163,-1.0542270031496324,0.12935828651481324,0.3633584224158326,0.44535306018338355,0.0
24,0.7203217637863555,0.3630304370063959,0.5275245846493636,1.4010725459545184,-0.09242390748401025,0.05504916929872716,0.020173251516595922,0.015625
25,0.17901001698109942,0.3901060572903384,0.5247919594925596,-0.40329994339633524,-0.02473485677415399,0.04958391898511927,0.0061112903028958535,0.015625
26,0.06728375005135484,0.49732957558880253,0.5290983044893222,-0.7757208331621506,0.24332393897200627,0.058196608978644315,0.0813913924864977,0.015625
27,0.07837647861186363,0.3373733169856863,0.5326857037835034,-0.7387450712937879,-0.15656670753578433,0.06537140756700688,0.05013637913230831,0.015625
28,0.01709333105252723,0.4196364070621821,0.55064155638585,-0.9430222298249091,0.04909101765545515,0.10128311277169999,0.23304767734311752,0.0
29,0.5621528027279654,0.36752298388195476,0.4629424905576914,0.8738426757598848,-0.08119254029511316,-0.07411501888461725,0.02727224257060605,0.015625
30,0.5787680245747071,0.37506969524632167,0.4108928293961681,0.9292267485823571,-0.06232576188419589,-0.17821434120766377,0.0844610310906656,0.015625
31,-0.5502504941053931,0.43046302224649996,0.6095307388508738,-2.8341683136846436,0.07615755561624984,0.21906147770174766,0.09574606884285151,0.0
32,0.18871153847738073,0.3699031883295032,0.4644248957421871,-0.37096153840873086,-0.07524202917624206,-0.07115020851562581,0.018619964401994614,0.015625
33,-0.48174070208180336,0.517635800139635,0.6624277513088165,-2.6058023402726778,0.2940895003490873,0.32485550261763296,0.3802944944194943,0.0
34,-0.5621863319436701,0.3972555501991475,0.5349948103631446,-2.8739544398122336,-0.006861124502131333,0.06998962072628911,0.010498542971071827,0.0
35,0.452534685462002,0.36102706637776216,0.5311592949314933,0.5084489515400067,-0.09743233405559465,0.06231858986298655,0.020063326564836524,0.015625
36,0.41531652290145293,0.32920912662838053,0.4185053432963204,0.38438840967150983,-0.17697718342904872,-0.16298931340735923,0.12589097084353473,0.0
37,0.7157180590659592,0.43160594133225566,0.4658467491807471,1.3857268635531974,0.0790148533306391,-0.06830650163850582,0.014657907376960015,0.015625
38,0.07864782494366274,0.4363222714786108,0.5045032183688057,-0.7378405835211242,0.09080567869652695,0.009006436737611478,0.34234140694338827,0.0
39,0.4709118358806578,0.3949773936558514,0.525416404970467,0.5697061196021929,-0.012556515860371598,0.05083280994093409,0.004644766081353756,0.015625
40,0.5587403395080114,0.51146718942801,0.4975454102602537,0.8624677983600381,0.2786679735700248,-0.0049091794794926535,0.23180308321859108,0.0
