Filepath,Int Label,Str Label,Int Prediction,Str Prediction,Confidence
C:\Users\Landon\Documents\audioChaoticSynthesizerWAV\PER2TO10\C0011111011Y.wav,,,4,BASSCLARINET,0.6425459
C:\Users\Landon\Documents\audioChaoticSynthesizerWAV\PER2TO10\C000100111Y.wav,,,16,FLUTE,0.4808857
C:\Users\Landon\Documents\audioChaoticSynthesizerWAV\PER2TO10\C00001001Z.wav,,,30,VIOLA,0.9743726
C:\Users\Landon\Documents\audioChaoticSynthesizerWAV\PER2TO10\C0010010011Y.wav,,,12,CONTRABASSOON,0.9112824
C:\Users\Landon\Documents\audioChaoticSynthesizerWAV\PER2TO10\C000001001X.wav,,,12,CONTRABASSOON,0.52682555
C:\Users\Landon\Documents\audioChaoticSynthesizerWAV\PER2TO10\C000100111X.wav,,,12,CONTRABASSOON,0.5286436
C:\Users\Landon\Documents\audioChaoticSynthesizerWAV\PER2TO10\C0110111111Z.wav,,,19,HORN,0.999992
C:\Users\Landon\Documents\audioChaoticSynthesizerWAV\PER2TO10\C001101Z.wav,,,19,HORN,0.9557736
C:\Users\Landon\Documents\audioChaoticSynthesizerWAV\PER2TO10\C0011011111Y.wav,,,19,HORN,0.9870237
C:\Users\Landon\Documents\audioChaoticSynthesizerWAV\PER2TO10\C0010111Y.wav,,,10,CELLO,0.97747576
C:\Users\Landon\Documents\audioChaoticSynthesizerWAV\PER2TO10\C000010001Z.wav,,,31,VIOLIN,1
C:\Users\Landon\Documents\audioChaoticSynthesizerWAV\PER2TO10\C0010100101X.wav,,,12,CONTRABASSOON,0.7092009
C:\Users\Landon\Documents\audioChaoticSynthesizerWAV\PER2TO10\C0010111X.wav,,,10,CELLO,0.30225703
C:\Users\Landon\Documents\audioChaoticSynthesizerWAV\PER2TO10\C001X.wav,,,4,BASSCLARINET,0.4388083
C:\Users\Landon\Documents\audioChaoticSynthesizerWAV\PER2TO10\C0000101001Y.wav,,,30,VIOLA,0.7743262
C:\Users\Landon\Documents\audioChaoticSynthesizerWAV\PER2TO10\C000101001Y.wav,,,30,VIOLA,0.4448897
C:\Users\Landon\Documents\audioChaoticSynthesizerWAV\PER2TO10\C00111111Z.wav,,,19,HORN,0.99989295
C:\Users\Landon\Documents\audioChaoticSynthesizerWAV\PER2TO10\C001111101Y.wav,,,12,CONTRABASSOON,0.45737624
C:\Users\Landon\Documents\audioChaoticSynthesizerWAV\PER2TO10\C0001110111X.wav,,,16,FLUTE,0.89713925
C:\Users\Landon\Documents\audioChaoticSynthesizerWAV\PER2TO10\C0000010001Y.wav,,,10,CELLO,0.59472424
C:\Users\Landon\Documents\audioChaoticSynthesizerWAV\PER2TO10\C001011011Z.wav,,,19,HORN,0.99875057
C:\Users\Landon\Documents\audioChaoticSynthesizerWAV\PER2TO10\C011111X.wav,,,19,HORN,0.6028503
C:\Users\Landon\Documents\audioChaoticSynthesizerWAV\PER2TO10\C0000110011Y.wav,,,10,CELLO,0.6561638
C:\Users\Landon\Documents\audioChaoticSynthesizerWAV\PER2TO10\C01011Y.wav,,,10,CELLO,0.97730845
C:\Users\Landon\Documents\audioChaoticSynthesizerWAV\PER2TO10\C000101101Z.wav,,,16,FLUTE,0.71808517
C:\Users\Landon\Documents\audioChaoticSynthesizerWAV\PER2TO10\C0001111111Y.wav,,,16,FLUTE,0.9785169
C:\Users\Landon\Documents\audioChaoticSynthesizerWAV\PER2TO10\C00101011X.wav,,,16,FLUTE,0.70564866
C:\Users\Landon\Documents\audioChaoticSynthesizerWAV\PER2TO10\C0011110111X.wav,,,19,HORN,0.96425426
C:\Users\Landon\Documents\audioChaoticSynthesizerWAV\PER2TO10\C0111111Y.wav,,,28,TUBA,0.9999682
C:\Users\Landon\Documents\audioChaoticSynthesizerWAV\PER2TO10\C0010010111X.wav,,,16,FLUTE,0.91869634
C:\Users\Landon\Documents\audioChaoticSynthesizerWAV\PER2TO10\C00100101Y.wav,,,28,TUBA,0.95253694
C:\Users\Landon\Documents\audioChaoticSynthesizerWAV\PER2TO10\C0001111001Y.wav,,,12,CONTRABASSOON,0.95177233
