Loss Score,Accuracy,Precision,Recall
3.5986204147338867,0.0,0.0,0.0
3.380162239074707,0.0,0.3333333432674408,0.01171875
3.2259576320648193,0.0,0.5,0.00390625
2.9050207138061523,0.0,0.25,0.0078125
3.136476993560791,0.0,0.25,0.0078125
2.806246280670166,0.0,0.3333333432674408,0.0078125
2.9926955699920654,0.0,0.3333333432674408,0.01171875
2.8139467239379883,0.0,0.5,0.00390625
2.779120683670044,0.0,0.4000000059604645,0.0390625
2.556142568588257,0.0,0.6818181872367859,0.05859375
2.843869209289551,0.0,0.4482758641242981,0.05078125
2.577731132507324,0.0,0.5833333134651184,0.02734375
2.469587802886963,0.0,0.5483871102333069,0.06640625
2.203155279159546,0.0,0.6000000238418579,0.10546875
2.447213888168335,0.0,0.6000000238418579,0.08203125
2.130013942718506,0.0,0.75,0.140625
2.3911430835723877,0.0,0.517241358757019,0.1171875
2.1224722862243652,0.0,0.8181818127632141,0.10546875
2.5580849647521973,0.0,0.5384615659713745,0.109375
2.256946563720703,0.0,0.8235294222831726,0.0546875
2.3749794960021973,0.0,0.6499999761581421,0.15234375
2.0994346141815186,0.0,0.8780487775802612,0.140625
2.1706442832946777,0.0,0.6037735939025879,0.125
1.832129716873169,0.0,0.7101449370384216,0.19140625
2.184436321258545,0.0,0.5555555820465088,0.13671875
1.8661046028137207,0.0,0.7361111044883728,0.20703125
2.2320568561553955,0.0,0.5925925970077515,0.125
1.8417589664459229,0.0,0.6944444179534912,0.1953125
2.0054171085357666,0.0,0.6823529601097107,0.2265625
1.6586884260177612,0.0,0.79347825050354,0.28515625
1.5992257595062256,0.0,0.6576576828956604,0.28515625
1.2525625228881836,0.0,0.7795275449752808,0.38671875
1.8996267318725586,0.0,0.6190476417541504,0.3046875
1.482295036315918,0.0,0.7692307829856873,0.2734375
1.8182746171951294,0.0,0.6101694703102112,0.28125
1.4896597862243652,0.0,0.807692289352417,0.328125
1.7218571901321411,0.0,0.6608695387840271,0.296875
1.4017679691314697,0.0,0.7890625,0.39453125
1.6703146696090698,0.0,0.7118644118309021,0.328125
1.3815360069274902,0.0,0.7731092572212219,0.359375
