,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,-0.550750225969867,-0.3254869907997061,-0.516668966806731,0.0,-0.11309824525171097,-0.18900318621641685,-0.10245350468795189,-0.1919127089647454,-0.3835011583603301,-0.579930972122082,-0.7782576158337685,-0.7846007247455046,-0.7814821220419588,-0.0491460129589058,-0.09508478768782808,-0.21957064444786334,0.3781408952907253,0.0039900716453918315,0.41136082144152714,-0.39365814424187473,-0.48005750379442463
1,-0.550750225969867,-0.3254869907997061,-0.516668966806731,0.0,-0.11309824525171097,-0.18900318621641685,-0.10245350468795189,-0.1919127089647454,-0.3835011583603301,-0.579930972122082,-0.7782576158337685,-0.7846007247455046,-0.7814821220419588,-0.0491460129589058,-0.09508478768782808,-0.21957064444786334,0.3781408952907253,0.0039900716453918315,0.41136082144152714,-0.39365814424187473,-0.48005750379442463
2,-0.5660799340443203,1.2643679106154169,-0.24983022996629212,0.0,0.7433357052445934,0.765028487868586,0.7604068745158775,0.5871664617354742,0.37476110709791527,0.1528402978278133,-0.042537556648829015,-0.3434227427096206,-0.424378800045328,-0.049315655006366955,-0.09509523043477805,-0.21957883508122286,-0.39246973637693655,0.27931217887700577,0.057373989864665,-0.08359051839664558,-0.46496779552181333
3,-0.5660799340443203,1.2643679106154169,-0.24983022996629212,0.0,0.7433357052445934,0.765028487868586,0.7604068745158775,0.5871664617354742,0.37476110709791527,0.1528402978278133,-0.042537556648829015,-0.3434227427096206,-0.424378800045328,-0.049315655006366955,-0.09509523043477805,-0.21957883508122286,-0.39246973637693655,0.27931217887700577,0.057373989864665,-0.08359051839664558,-0.46496779552181333
4,-0.5059744954265256,2.1781264644095133,-0.6018431123921044,0.0,0.31593000388678283,-0.3183639389178642,-0.6758303038343707,-0.797134092838988,-0.8047626764144817,-0.8365037074971161,-0.9058334744014177,-0.8943017112317424,-0.8587017897723764,-0.04923146622298419,-0.09509523109120877,-0.21957883119407118,-0.3924726596109338,-0.5433260770737214,1.0824946644311517,-0.3927089870787647,-0.35471904771562285
5,-0.5059744954265256,2.1781264644095133,-0.6018431123921044,0.0,0.31593000388678283,-0.3183639389178642,-0.6758303038343707,-0.797134092838988,-0.8047626764144817,-0.8365037074971161,-0.9058334744014177,-0.8943017112317424,-0.8587017897723764,-0.04923146622298419,-0.09509523109120877,-0.21957883119407118,-0.3924726596109338,-0.5433260770737214,1.0824946644311517,-0.3927089870787647,-0.35471904771562285
6,0.39532673347947234,-0.33967772752738634,-1.0068261597160162,0.0,0.15887966299002507,0.13368965365272287,-0.1590048921380478,-0.28112216109004223,-0.25620723293244557,-0.5552051507592074,-0.7167652172657195,-0.8223726097476626,-0.8365762303277975,-0.049255701619395464,-0.09509172945640983,-0.21957187097198574,-0.19278246719426617,0.26683950433243486,-0.1821767709945255,-0.449041772877742,-0.4759898480242116
7,0.39532673347947234,-0.33967772752738634,-1.0068261597160162,0.0,0.15887966299002507,0.13368965365272287,-0.1590048921380478,-0.28112216109004223,-0.25620723293244557,-0.5552051507592074,-0.7167652172657195,-0.8223726097476626,-0.8365762303277975,-0.049255701619395464,-0.09509172945640983,-0.21957187097198574,-0.19278246719426617,0.26683950433243486,-0.1821767709945255,-0.449041772877742,-0.4759898480242116
8,-0.7470685817056789,1.7249520514887136,0.4186364112661143,0.0,0.594039982558125,0.45847335424646063,0.3470302278225874,0.2708855904592687,0.29931399395888614,0.2212411060183253,0.2662563383533961,0.29142031183215167,0.2584633625007254,-0.04917212379724905,-0.09509521585712406,-0.21957878337133896,-0.39247033217540644,1.101526636536136,0.056734588183713956,-0.32404128352471034,-0.43143386505875064
9,-0.7470685817056789,1.7249520514887136,0.4186364112661143,0.0,0.594039982558125,0.45847335424646063,0.3470302278225874,0.2708855904592687,0.29931399395888614,0.2212411060183253,0.2662563383533961,0.29142031183215167,0.2584633625007254,-0.04917212379724905,-0.09509521585712406,-0.21957878337133896,-0.39247033217540644,1.101526636536136,0.056734588183713956,-0.32404128352471034,-0.43143386505875064
10,0.64354146846126,0.4378612984582698,-0.4964355478401019,0.0,0.8934171948925691,0.664654355803614,0.3019475020775916,0.12625567976438862,-0.045927646264331656,-0.2760376436935554,-0.6134779286452917,-0.9253299510876198,-0.9840799599583235,-0.04923924688321389,-0.09509521153521795,-0.21957884105694642,-0.3924727115884127,-0.54342746878588,0.8926678101731396,-0.3817879698215305,-0.36984192569337515
