0,0.108547406,0.169966549,0.441319054,0.715231788,0.678807947,0.582781457,0.433774834,2.87E-10,2
1,0.108547406,0.169966549,0.441319054,0.715231788,0.678807947,0.582781457,0.433774834,2.87E-10,2
2,0.105429419,0.512574362,0.490025197,0.858267717,0.838582677,0.724409449,0.543307087,1.50E-09,2
3,0.105429419,0.512574362,0.490025197,0.858267717,0.838582677,0.724409449,0.543307087,1.50E-09,2
4,0.117654568,0.709485929,0.425772195,0.786885246,0.62295082,0.504098361,0.405737705,1.76E-09,2
5,0.117654568,0.709485929,0.425772195,0.786885246,0.62295082,0.504098361,0.405737705,1.76E-09,2
6,0.300974783,0.166908498,0.351850535,0.760655738,0.704918033,0.606557377,0.439344262,-7.55E-10,2
7,0.300974783,0.166908498,0.351850535,0.760655738,0.704918033,0.606557377,0.439344262,-7.55E-10,2
8,0.068617223,0.61182853,0.612040586,0.833333333,0.781746032,0.71031746,0.638888889,8.17E-10,2
9,0.068617223,0.61182853,0.612040586,0.833333333,0.781746032,0.71031746,0.638888889,8.17E-10,2
10,0.351460434,0.334465264,0.445012265,0.883333333,0.8,0.645833333,0.416666667,3.47E-09,2
11,0.351460434,0.334465264,0.445012265,0.883333333,0.8,0.645833333,0.416666667,3.47E-09,2
12,0.134244026,0.399641041,0.366619329,0.781569966,0.744027304,0.641638225,0.464163823,-3.43E-10,2
13,0.134244026,0.399641041,0.366619329,0.781569966,0.744027304,0.641638225,0.464163823,-3.43E-10,2
14,0.044394771,0.26825669,0.596657999,0.843866171,0.817843866,0.750929368,0.650557621,6.43E-10,2
15,0.044394771,0.26825669,0.596657999,0.843866171,0.817843866,0.750929368,0.650557621,6.43E-10,2
16,0.247018835,0.319563191,0.520711913,0.880658436,0.835390947,0.70781893,0.609053498,1.11E-11,2
17,0.247018835,0.319563191,0.520711913,0.880658436,0.835390947,0.70781893,0.609053498,1.11E-11,2
18,0.268883949,0.530826968,0.248370932,0.789473684,0.676691729,0.609022556,0.413533835,7.95E-09,2
19,0.268883949,0.530826968,0.248370932,0.789473684,0.676691729,0.609022556,0.413533835,7.95E-09,2
20,0.22886949,0.457047121,0.523651717,0.853658537,0.797909408,0.745644599,0.581881533,1.58E-09,2
21,0.22886949,0.457047121,0.523651717,0.853658537,0.797909408,0.745644599,0.581881533,1.58E-09,2
22,0.187142822,0.227452797,0.530824371,0.834745763,0.792372881,0.661016949,0.5,1.63E-09,2
23,0.187142822,0.227452797,0.530824371,0.834745763,0.792372881,0.661016949,0.5,1.63E-09,2
24,0.559977478,0.260676316,0.501292228,0.782312925,0.74829932,0.666666667,0.56462585,8.82E-09,2
25,0.559977478,0.260676316,0.501292228,0.782312925,0.74829932,0.666666667,0.56462585,8.82E-09,2
26,0.051963032,0.361030298,0.515950224,0.852830189,0.709433962,0.649056604,0.562264151,1.84E-09,2
27,0.051963032,0.361030298,0.515950224,0.852830189,0.709433962,0.649056604,0.562264151,1.84E-09,2
28,0.3862259,0.158214157,0.438821531,0.872246696,0.797356828,0.634361233,0.488986784,2.64E-09,2
29,0.3862259,0.158214157,0.438821531,0.872246696,0.797356828,0.634361233,0.488986784,2.64E-09,2
30,0.520029858,0.304911962,0.453176546,0.804511278,0.759398496,0.665413534,0.526315789,5.68E-10,2
31,0.520029858,0.304911962,0.453176546,0.804511278,0.759398496,0.665413534,0.526315789,5.68E-10,2
32,0.105820773,0.719986062,0.338453395,0.813688213,0.760456274,0.653992395,0.505703422,3.81E-10,2
33,0.105820773,0.719986062,0.338453395,0.813688213,0.760456274,0.653992395,0.505703422,3.81E-10,2
34,0.375234676,0.137791904,0.324356631,0.687763713,0.611814346,0.451476793,0.29535865,4.49E-10,2
35,0.375234676,0.137791904,0.324356631,0.687763713,0.611814346,0.451476793,0.29535865,4.49E-10,2
36,0.350518743,0.44749716,0.242097319,0.778210117,0.696498054,0.525291829,0.377431907,6.59E-10,2
37,0.350518743,0.44749716,0.242097319,0.778210117,0.696498054,0.525291829,0.377431907,6.59E-10,2
38,0.292356647,0.288994235,0.442294031,0.811111111,0.762962963,0.674074074,0.47037037,2.81E-09,2
39,0.292356647,0.288994235,0.442294031,0.811111111,0.762962963,0.674074074,0.47037037,2.81E-09,2
40,0.44476583,0.194059778,0.442502827,0.815789474,0.723684211,0.565789474,0.438596491,2.69E-09,2
41,0.44476583,0.194059778,0.442502827,0.815789474,0.723684211,0.565789474,0.438596491,2.69E-09,2
42,0.093253995,0.48081831,0.594455013,0.821678322,0.783216783,0.702797203,0.632867133,4.67E-09,2
43,0.093253995,0.48081831,0.594455013,0.821678322,0.783216783,0.702797203,0.632867133,4.67E-09,2
44,0.043124825,0.314848377,0.414002194,0.79766537,0.715953307,0.680933852,0.607003891,5.73E-09,2
45,0.043124825,0.314848377,0.414002194,0.79766537,0.715953307,0.680933852,0.607003891,5.73E-09,2
46,0.457395805,0.301890325,0.469358235,0.808219178,0.756849315,0.688356164,0.558219178,1.03E-09,2
47,0.457395805,0.301890325,0.469358235,0.808219178,0.756849315,0.688356164,0.558219178,1.03E-09,2
48,0.022568907,0.643132835,0.478429412,0.822641509,0.796226415,0.750943396,0.626415094,8.01E-10,2
49,0.022568907,0.643132835,0.478429412,0.822641509,0.796226415,0.750943396,0.626415094,8.01E-10,2
50,0.390924376,0.420706505,0.443233373,0.883408072,0.860986547,0.713004484,0.412556054,-3.06E-10,2
51,0.390924376,0.420706505,0.443233373,0.883408072,0.860986547,0.713004484,0.412556054,-3.06E-10,2
52,0.362808983,0.489075198,0.508736295,0.829861111,0.774305556,0.704861111,0.614583333,1.64E-09,2
53,0.362808983,0.489075198,0.508736295,0.829861111,0.774305556,0.704861111,0.614583333,1.64E-09,2
54,0.113460934,0.193118144,0.546965822,0.897637795,0.799212598,0.649606299,0.590551181,7.03E-09,2
