Filepath,Int Label,Str Label,Int Prediction,Str Prediction,Confidence
C:\Users\Landon\Documents\audioSyntheticWav\SawtoothWave.pure.538.5309Hz.wav,23,SAWTOOTHWAVE,23,SAWTOOTHWAVE,0.82553136
C:\Users\Landon\Documents\audioWAV2\TROMBONE.Ds4.15.pianissimo.normal.wav,30,TROMBONE,30,TROMBONE,0.99477506
C:\Users\Landon\Documents\audioWAV2\CELLO.E2.05.pianissimo.arconormal.wav,10,CELLO,10,CELLO,0.9491812
C:\Users\Landon\Documents\audioWAV1\Marimba.yarn.D5.L.wav,21,MARIMBA,21,MARIMBA,0.6810425
C:\Users\Landon\Documents\audioWAV2\TUBA.As2.025.mezzopiano.normal.wav,32,TUBA,32,TUBA,0.9995981
C:\Users\Landon\Documents\audioWAV2\TROMBONE.E3.1.pianissimo.normal.wav,30,TROMBONE,30,TROMBONE,0.99764365
C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.A5.05.piano.normal.wav,24,SAXOPHONE,24,SAXOPHONE,0.9866305
C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.C4.025.forte.normal.wav,12,CONTRABASSOON,12,CONTRABASSOON,0.7598438
C:\Users\Landon\Documents\audioWAV2\VIOLA.Ds3.1.mezzopiano.nonvibrato.wav,34,VIOLA,34,VIOLA,0.80985886
C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.As5.05.forte.normal.wav,15,ENGLISHHORN,15,ENGLISHHORN,0.96073127
C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulA.G5.R.wav,10,CELLO,4,BASSCLARINET,0.64342165
C:\Users\Landon\Documents\audioWAV2\CELLO.As4.long.mezzoforte.arcoharmonic.wav,10,CELLO,10,CELLO,0.882201
C:\Users\Landon\Documents\audioWAV1\Trumpet.vib.Ab3.L.wav,31,TRUMPET,31,TRUMPET,0.9925262
C:\Users\Landon\Documents\audioWAV2\TUBA.Cs4.05.forte.normal.wav,32,TUBA,32,TUBA,0.99995244
C:\Users\Landon\Documents\audioWAV1\Vibraphone.shortsustain.Bb5.L.wav,33,VIBRAPHONE,33,VIBRAPHONE,0.9845205
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Gs2.phrase.forte.majortrill.wav,4,BASSCLARINET,4,BASSCLARINET,0.7282378
C:\Users\Landon\Documents\audioWAV2\CELLO.Fs3.15.fortissimo.arconormal.wav,10,CELLO,10,CELLO,0.9955764
C:\Users\Landon\Documents\audioWAV2\TROMBONE.G2.long.forte.tremolo.wav,30,TROMBONE,30,TROMBONE,0.85846305
C:\Users\Landon\Documents\audioWAV2\BASSOON.D4.05.piano.normal.wav,6,BASSOON,6,BASSOON,0.99558616
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Ds2.05.mezzoforte.normal.wav,4,BASSCLARINET,4,BASSCLARINET,0.9991153
C:\Users\Landon\Documents\audioWAV2\TUBA.As3.025.pianissimo.normal.wav,32,TUBA,32,TUBA,0.99993813
C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulG.Eb4.R.wav,3,BASS,3,BASS,0.75707406
C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.D5.05.fortissimo.normal.wav,15,ENGLISHHORN,15,ENGLISHHORN,0.421584
C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.B5.15.pianissimo.normal.wav,15,ENGLISHHORN,15,ENGLISHHORN,0.9999182
C:\Users\Landon\Documents\audioWAV1\bells.brass.A7.R.wav,9,BELLS,9,BELLS,0.84053314
C:\Users\Landon\Documents\audioWAV2\VIOLA.G5.025.forte.arconormal.wav,34,VIOLA,34,VIOLA,0.9307494
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.C5.05.pianissimo.normal.wav,4,BASSCLARINET,4,BASSCLARINET,0.41938034
C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.As3.phrase.mezzoforte.staccatissimo.wav,24,SAXOPHONE,17,GUITAR,0.73584527
C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulC.Ab2.R.wav,10,CELLO,10,CELLO,0.8769126
C:\Users\Landon\Documents\audioWAV2\TROMBONE.As5.05.forte.normal.wav,30,TROMBONE,30,TROMBONE,0.80902463
C:\Users\Landon\Documents\audioWAV2\BASSOON.E3.1.fortissimo.normal.wav,6,BASSOON,6,BASSOON,0.9947189
C:\Users\Landon\Documents\audioWAV1\AltoFlute.vib.G6.R.wav,0,ALTOFLUTE,0,ALTOFLUTE,0.97350866
