Filepath,Int Label,Str Label,Int Prediction,Str Prediction,Confidence
C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.D2.1.piano.normal.wav,18,HORN,18,HORN,0.7449546
C:\Users\Landon\Documents\audioWAV1\EbClarinet.A6.L.wav,13,EBCLARINET,8,BBCLARINET,0.88293415
C:\Users\Landon\Documents\audioWAV2\VIOLA.F4.15.piano.arconormal.wav,33,VIOLA,33,VIOLA,0.9556349
C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.D5.1.pianissimo.normal.wav,23,SAXOPHONE,23,SAXOPHONE,0.5898626
C:\Users\Landon\Documents\audioWAV2\VIOLA.D4.025.piano.arconormal.wav,33,VIOLA,15,FLUTE,0.4227392
C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.Gs4.025.fortissimo.normal.wav,14,ENGLISHHORN,14,ENGLISHHORN,0.863949
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.C6.verylong.forte.normal.wav,4,BASSCLARINET,8,BBCLARINET,0.5619464
C:\Users\Landon\Documents\audioWAV2\VIOLA.D5.verylong.mezzoforte.arconormal.wav,33,VIOLA,33,VIOLA,0.64045095
C:\Users\Landon\Documents\audioWAV2\FLUTE.Gs5.long.mezzoforte.tremolo.wav,15,FLUTE,15,FLUTE,0.8727345
C:\Users\Landon\Documents\audioWAV1\bells.brass.F7.L.wav,9,BELLS,9,BELLS,0.680075
C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.Fs3.025.mezzopiano.normal.wav,14,ENGLISHHORN,14,ENGLISHHORN,0.9663412
C:\Users\Landon\Documents\audioWAV1\Vibraphone.dampen.Db3.R.wav,32,VIBRAPHONE,32,VIBRAPHONE,0.79624903
C:\Users\Landon\Documents\audioWAV1\Horn.Ab2.R.wav,18,HORN,18,HORN,0.5237133
C:\Users\Landon\Documents\audioWAV1\Xylophone.hardrubber.Eb7.L.wav,36,XYLOPHONE,36,XYLOPHONE,0.84215635
C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Gs4.05.pianissimo.normal.wav,23,SAXOPHONE,4,BASSCLARINET,0.5287657
C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.G2.05.forte.arconormal.wav,3,BASS,3,BASS,0.9824797
C:\Users\Landon\Documents\audioWAV2\TROMBONE.Cs4.1.fortissimo.normal.wav,29,TROMBONE,29,TROMBONE,0.63811266
C:\Users\Landon\Documents\audioWAV2\BASSOON.Cs2.1.mezzopiano.normal.wav,6,BASSOON,6,BASSOON,0.56606126
C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.A3.025.mezzoforte.arconormal.wav,3,BASS,3,BASS,0.4136599
C:\Users\Landon\Documents\audioWAV2\TROMBONE.Fs5.15.fortissimo.normal.wav,29,TROMBONE,29,TROMBONE,0.5792813
C:\Users\Landon\Documents\audioWAV2\CLARINET.A4.phrase.mezzoforte.tonguedslur.wav,8,BBCLARINET,8,BBCLARINET,0.7394311
C:\Users\Landon\Documents\audioWAV2\TROMBONE.B5.long.forte.tremolo.wav,29,TROMBONE,29,TROMBONE,0.32957184
C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.E4.05.fortissimo.normal.wav,14,ENGLISHHORN,14,ENGLISHHORN,0.8622062
C:\Users\Landon\Documents\audioWAV2\TUBA.Cs2.15.pianissimo.normal.wav,31,TUBA,31,TUBA,0.6488053
C:\Users\Landon\Documents\audioWAV2\CLARINET.C7.025.fortissimo.normal.wav,8,BBCLARINET,8,BBCLARINET,0.64421594
C:\Users\Landon\Documents\audioWAV2\FLUTE.Ds4.05.mezzoforte.normal.wav,15,FLUTE,15,FLUTE,0.48703822
C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.Gs4.025.fortissimo.normal.wav,14,ENGLISHHORN,14,ENGLISHHORN,0.863949
C:\Users\Landon\Documents\audioSyntheticWav\SineWave.pure.53.429Hz.wav,24,SINEWAVE,24,SINEWAVE,0.9125757
C:\Users\Landon\Documents\audioWAV1\hihat.shoulder.L.wav,17,HIHAT,17,HIHAT,0.98944235
C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.E3.phrase.forte.legato.wav,18,HORN,18,HORN,0.96326214
C:\Users\Landon\Documents\audioWAV2\OBOE.Cs5.1.forte.majortrill.wav,21,OBOE,21,OBOE,0.59739447
C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.As2.15.forte.normal.wav,11,CONTRABASSOON,11,CONTRABASSOON,0.9615138
C:\Users\Landon\Documents\audioSyntheticWav\SineWave.pure.77.7741Hz.wav,24,SINEWAVE,24,SINEWAVE,0.93130493
C:\Users\Landon\Documents\audioWAV2\FLUTE.Gs5.025.mezzopiano.normal.wav,15,FLUTE,15,FLUTE,0.9543157
C:\Users\Landon\Documents\audioWAV2\CLARINET.B3.05.piano.normal.wav,8,BBCLARINET,8,BBCLARINET,0.7870135
C:\Users\Landon\Documents\audioSyntheticWav\SquareWave.pure.29.1324Hz.wav,26,SQUAREWAVE,26,SQUAREWAVE,0.7529341
C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulE.Gb1.R.wav,3,BASS,3,BASS,0.891271
C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.Gs3.1.mezzopiano.arconormal.wav,3,BASS,10,CELLO,0.29356018
C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.E3.05.piano.normal.wav,18,HORN,31,TUBA,0.48419586
C:\Users\Landon\Documents\audioWAV2\CLARINET.B5.long.mezzoforte.minortrill.wav,8,BBCLARINET,30,TRUMPET,0.6114418
C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.B5.15.piano.normal.wav,14,ENGLISHHORN,14,ENGLISHHORN,0.7713384
C:\Users\Landon\Documents\audioWAV1\bells.brass.D7.R.wav,9,BELLS,9,BELLS,0.6314873
C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.E4.1.mezzopiano.arconormal.wav,3,BASS,3,BASS,0.7306636
C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.Gs3.025.moltopianissimo.arconormal.wav,3,BASS,4,BASSCLARINET,0.25541702
C:\Users\Landon\Documents\audioWAV2\TRUMPET.D4.long.forte.normal.wav,30,TRUMPET,30,TRUMPET,0.19120958
C:\Users\Landon\Documents\audioWAV2\VIOLA.As4.1.pianissimo.arconormal.wav,33,VIOLA,15,FLUTE,0.6128813
C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulD.Gb3.L.wav,10,CELLO,3,BASS,0.66131055
C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulD.D3.R.wav,3,BASS,3,BASS,0.61138
C:\Users\Landon\Documents\audioWAV2\VIOLA.B5.05.pianissimo.arconormal.wav,33,VIOLA,33,VIOLA,0.86706066
C:\Users\Landon\Documents\audioWAV1\Vibraphone.dampen.E5.L.wav,32,VIBRAPHONE,32,VIBRAPHONE,0.8809913
C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.D5.1.forte.normal.wav,14,ENGLISHHORN,14,ENGLISHHORN,0.9484479
C:\Users\Landon\Documents\audioWAV2\TRUMPET.Gs4.15.fortissimo.normal.wav,30,TRUMPET,15,FLUTE,0.44425482
C:\Users\Landon\Documents\audioWAV2\CELLO.Cs4.025.fortissimo.arconormal.wav,10,CELLO,4,BASSCLARINET,0.37251493
C:\Users\Landon\Documents\audioSyntheticWav\TriangleWave.pure.2793.5528Hz.wav,28,TRIANGLEWAVE,24,SINEWAVE,0.92841715
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Cs5.025.forte.normal.wav,4,BASSCLARINET,29,TROMBONE,0.61659163
C:\Users\Landon\Documents\audioWAV2\TROMBONE.Ds3.05.pianissimo.normal.wav,29,TROMBONE,29,TROMBONE,0.5889147
C:\Users\Landon\Documents\audioWAV1\Vibraphone.sustain.G5.R.wav,32,VIBRAPHONE,32,VIBRAPHONE,0.9941169
C:\Users\Landon\Documents\audioWAV2\BASSOON.Gs4.15.piano.normal.wav,6,BASSOON,14,ENGLISHHORN,0.5683983
C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.As4.1.mezzoforte.normal.wav,14,ENGLISHHORN,14,ENGLISHHORN,0.9975163
C:\Users\Landon\Documents\audioWAV1\Vibraphone.sustain.F4.R.wav,32,VIBRAPHONE,32,VIBRAPHONE,0.95981055
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.A3.15.fortissimo.normal.wav,4,BASSCLARINET,4,BASSCLARINET,0.38267308
