Filepath,Int Label,Str Label,Int Prediction,Str Prediction,Confidence
C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.Cs4.025.mezzoforte.normal.wav,11,CONTRABASSOON,18,HORN,0.67752534
C:\Users\Landon\Documents\audioWAV2\TROMBONE.G3.verylong.piano.normal.wav,29,TROMBONE,24,SINEWAVE,0.30318564
C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.B3.05.mezzoforte.normal.wav,14,ENGLISHHORN,14,ENGLISHHORN,0.94594896
C:\Users\Landon\Documents\audioWAV2\TUBA.Ds2.long.forte.minortrill.wav,31,TUBA,31,TUBA,0.65821034
C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.E2.phrase.forte.legato.wav,18,HORN,18,HORN,0.86967117
C:\Users\Landon\Documents\audioWAV2\FLUTE.E6.phrase.forte.normal.wav,15,FLUTE,15,FLUTE,0.6698378
C:\Users\Landon\Documents\audioWAV2\VIOLIN.C5.1.fortissimo.arconormal.wav,34,VIOLIN,14,ENGLISHHORN,0.6417416
C:\Users\Landon\Documents\audioWAV1\EbClarinet.F5.L.wav,13,EBCLARINET,4,BASSCLARINET,0.6033323
C:\Users\Landon\Documents\audioWAV2\VIOLA.E5.1.pianissimo.arconormal.wav,33,VIOLA,33,VIOLA,0.9981469
C:\Users\Landon\Documents\audioSyntheticWav\SineWave.pure.23.7999Hz.wav,24,SINEWAVE,28,TRIANGLEWAVE,0.5696633
C:\Users\Landon\Documents\audioWAV1\Oboe.D6.R.wav,21,OBOE,21,OBOE,0.4976054
C:\Users\Landon\Documents\audioWAV2\OBOE.Cs4.1.forte.normal.wav,21,OBOE,21,OBOE,0.7344814
C:\Users\Landon\Documents\audioSyntheticWav\SineWave.pure.87.2985Hz.wav,24,SINEWAVE,24,SINEWAVE,0.5371495
C:\Users\Landon\Documents\audioWAV2\FLUTE.Fs4.1.mezzoforte.normal.wav,15,FLUTE,15,FLUTE,0.5333632
C:\Users\Landon\Documents\audioSyntheticWav\TriangleWave.pure.2561.6993Hz.wav,28,TRIANGLEWAVE,28,TRIANGLEWAVE,0.9601539
C:\Users\Landon\Documents\audioSyntheticWav\SineWave.pure.2033.222Hz.wav,24,SINEWAVE,24,SINEWAVE,0.6492252
C:\Users\Landon\Documents\audioWAV2\TUBA.F3.1.forte.normal.wav,31,TUBA,31,TUBA,0.91017973
C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.G4.1.pianissimo.normal.wav,14,ENGLISHHORN,14,ENGLISHHORN,0.9925061
C:\Users\Landon\Documents\audioWAV2\TROMBONE.C5.025.pianissimo.normal.wav,29,TROMBONE,29,TROMBONE,0.89917207
C:\Users\Landon\Documents\audioWAV2\VIOLIN.B3.phrase.mezzoforte.arcotremolo.wav,34,VIOLIN,34,VIOLIN,0.48872033
C:\Users\Landon\Documents\audioWAV2\TRUMPET.Cs5.long.piano.normal.wav,30,TRUMPET,23,SAXOPHONE,0.30066684
C:\Users\Landon\Documents\audioWAV2\TUBA.Ds2.05.mezzoforte.normal.wav,31,TUBA,31,TUBA,0.9961748
C:\Users\Landon\Documents\audioWAV2\TROMBONE.Ds4.025.mezzoforte.normal.wav,29,TROMBONE,29,TROMBONE,0.66565907
C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.Fs4.025.mezzoforte.normal.wav,14,ENGLISHHORN,14,ENGLISHHORN,0.9566004
C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.F2.1.mezzopiano.arconormal.wav,3,BASS,3,BASS,0.95586324
C:\Users\Landon\Documents\audioWAV2\FLUTE.C7.05.pianissimo.normal.wav,15,FLUTE,15,FLUTE,0.9781958
C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.Gs4.15.forte.normal.wav,14,ENGLISHHORN,14,ENGLISHHORN,0.71076435
C:\Users\Landon\Documents\audioWAV2\VIOLIN.Cs5.025.mezzoforte.arconormal.wav,34,VIOLIN,6,BASSOON,0.50426656
C:\Users\Landon\Documents\audioWAV1\Flute.nonvib.Db6.L.wav,15,FLUTE,15,FLUTE,0.58338624
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Ds3.15.piano.normal.wav,4,BASSCLARINET,4,BASSCLARINET,0.9827268
C:\Users\Landon\Documents\audioWAV2\BASSOON.E2.05.mezzopiano.normal.wav,6,BASSOON,6,BASSOON,0.59812033
