Filepath,Int Label,Str Label,Int Prediction,Str Prediction,Confidence
C:\Users\Landon\Documents\audioWAV2\TROMBONE.Cs4.verylong.crescdecresc.normal.wav,29,TROMBONE,29,TROMBONE,0.73736566
C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.A3.05.fortissimo.normal.wav,14,ENGLISHHORN,14,ENGLISHHORN,0.50027335
C:\Users\Landon\Documents\audioWAV2\MANDOLIN.G3.verylong.forte.tremolo.wav,19,MANDOLIN,16,GUITAR,0.76350266
C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulD.B3.R.wav,10,CELLO,10,CELLO,0.6360939
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.A4.15.pianissimo.normal.wav,4,BASSCLARINET,8,BBCLARINET,0.4452044
C:\Users\Landon\Documents\audioWAV2\BASSOON.As4.long.forte.majortrill.wav,6,BASSOON,6,BASSOON,0.9350394
C:\Users\Landon\Documents\audioWAV1\AltoSax.vib.D4.R.wav,1,ALTOSAX,1,ALTOSAX,0.7995717
C:\Users\Landon\Documents\audioWAV2\CLARINET.B4.1.piano.normal.wav,8,BBCLARINET,18,HORN,0.6974498
C:\Users\Landon\Documents\audioWAV1\Crotale.A6.R.wav,12,CROTALE,12,CROTALE,0.5506978
C:\Users\Landon\Documents\audioSyntheticWav\TriangleWave.pure.92.4896Hz.wav,28,TRIANGLEWAVE,28,TRIANGLEWAVE,0.59493953
C:\Users\Landon\Documents\audioWAV2\VIOLIN.B5.025.mezzopiano.arconormal.wav,34,VIOLIN,34,VIOLIN,0.6466601
C:\Users\Landon\Documents\audioWAV1\Horn.C5.L.wav,18,HORN,18,HORN,0.24477027
C:\Users\Landon\Documents\audioWAV1\Xylophone.rosewood.Ab7.L.wav,36,XYLOPHONE,36,XYLOPHONE,0.9902901
C:\Users\Landon\Documents\audioWAV1\Trumpet.novib.E3.R.wav,30,TRUMPET,30,TRUMPET,0.78752506
C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulD.G4.R.wav,10,CELLO,33,VIOLA,0.7211641
C:\Users\Landon\Documents\audioWAV2\VIOLA.A4.verylong.mezzoforte.arconormal.wav,33,VIOLA,33,VIOLA,0.46476537
C:\Users\Landon\Documents\audioWAV2\TROMBONE.G2.1.pianissimo.normal.wav,29,TROMBONE,29,TROMBONE,0.8333775
C:\Users\Landon\Documents\audioWAV2\FLUTE.E4.15.pianissimo.normal.wav,15,FLUTE,3,BASS,0.58287257
C:\Users\Landon\Documents\audioWAV2\OBOE.D6.1.fortissimo.normal.wav,21,OBOE,21,OBOE,0.7611103
C:\Users\Landon\Documents\audioWAV2\CLARINET.C4.15.forte.normal.wav,8,BBCLARINET,8,BBCLARINET,0.7383942
C:\Users\Landon\Documents\audioSyntheticWav\SquareWave.pure.116.5296Hz.wav,26,SQUAREWAVE,26,SQUAREWAVE,0.9996861
C:\Users\Landon\Documents\audioWAV2\CELLO.Ds5.025.forte.arconormal.wav,10,CELLO,4,BASSCLARINET,0.35792074
C:\Users\Landon\Documents\audioWAV2\FLUTE.A6.long.mezzoforte.minortrill.wav,15,FLUTE,15,FLUTE,0.87694633
C:\Users\Landon\Documents\audioWAV1\Horn.Eb5.R.wav,18,HORN,18,HORN,0.37353465
C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.Fs3.phrase.mezzoforte.staccato.wav,14,ENGLISHHORN,14,ENGLISHHORN,0.75457865
C:\Users\Landon\Documents\audioWAV2\VIOLA.A5.15.forte.arconormal.wav,33,VIOLA,33,VIOLA,0.57139057
C:\Users\Landon\Documents\audioWAV2\CELLO.D5.025.mezzopiano.arconormal.wav,10,CELLO,29,TROMBONE,0.29648927
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.As3.15.pianissimo.normal.wav,4,BASSCLARINET,4,BASSCLARINET,0.8565634
C:\Users\Landon\Documents\audioWAV2\VIOLA.Gs6.025.fortissimo.arconormal.wav,33,VIOLA,33,VIOLA,0.97279686
C:\Users\Landon\Documents\audioWAV2\FLUTE.B5.15.mezzopiano.normal.wav,15,FLUTE,34,VIOLIN,0.48517272
C:\Users\Landon\Documents\audioWAV2\OBOE.Fs5.phrase.mezzoforte.nonlegato.wav,21,OBOE,21,OBOE,0.49988154
C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.B1.1.forte.normal.wav,11,CONTRABASSOON,11,CONTRABASSOON,0.82946897
C:\Users\Landon\Documents\audioWAV2\VIOLIN.A7.1.mezzoforte.artificialharmonic.wav,34,VIOLIN,31,TUBA,0.98954004
C:\Users\Landon\Documents\audioWAV2\VIOLIN.Cs7.025.fortissimo.arconormal.wav,34,VIOLIN,34,VIOLIN,0.9596893
C:\Users\Landon\Documents\audioWAV2\CELLO.As3.1.forte.arconormal.wav,10,CELLO,10,CELLO,0.343612
C:\Users\Landon\Documents\audioWAV1\Marimba.cord.C6.L.wav,20,MARIMBA,29,TROMBONE,0.28977093
C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.Ds4.025.forte.arconormal.wav,3,BASS,11,CONTRABASSOON,0.48247415
C:\Users\Landon\Documents\audioWAV2\VIOLIN.B5.025.mezzopiano.pizzglissando.wav,34,VIOLIN,34,VIOLIN,0.5373009
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Ds3.1.fortissimo.normal.wav,4,BASSCLARINET,4,BASSCLARINET,0.46114224
C:\Users\Landon\Documents\audioWAV2\TROMBONE.A3.025.pianissimo.normal.wav,29,TROMBONE,29,TROMBONE,0.88490206
C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.Gs3.1.fortissimo.normal.wav,14,ENGLISHHORN,14,ENGLISHHORN,0.8715439
C:\Users\Landon\Documents\audioWAV2\CELLO.A3.phrase.mezzoforte.arcospiccato.wav,10,CELLO,10,CELLO,0.8475376
C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.Ds5.05.fortissimo.normal.wav,18,HORN,18,HORN,0.6637384
C:\Users\Landon\Documents\audioWAV2\VIOLA.B5.15.mezzopiano.arconormal.wav,33,VIOLA,34,VIOLIN,0.2687205
C:\Users\Landon\Documents\audioWAV2\VIOLIN.C4.1.fortissimo.arconormal.wav,34,VIOLIN,34,VIOLIN,0.73308504
C:\Users\Landon\Documents\audioWAV2\VIOLA.A6.long.mezzoforte.naturalharmonic.wav,33,VIOLA,33,VIOLA,0.99242944
C:\Users\Landon\Documents\audioWAV2\MANDOLIN.D6.verylong.piano.tremolo.wav,19,MANDOLIN,19,MANDOLIN,0.73804855
C:\Users\Landon\Documents\audioWAV1\BassTrombone.Db3.R.wav,7,BASSTROMBONE,7,BASSTROMBONE,0.37852317
C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.C4.025.fortissimo.arconormal.wav,3,BASS,3,BASS,0.9530597
C:\Users\Landon\Documents\audioWAV2\CLARINET.D4.15.piano.normal.wav,8,BBCLARINET,8,BBCLARINET,0.73120826
C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.As5.phrase.forte.tremolo.wav,23,SAXOPHONE,30,TRUMPET,0.44587895
C:\Users\Landon\Documents\audioWAV2\OBOE.Gs4.15.forte.normal.wav,21,OBOE,21,OBOE,0.9039462
C:\Users\Landon\Documents\audioWAV2\CLARINET.F3.15.forte.normal.wav,8,BBCLARINET,8,BBCLARINET,0.68145376
C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Ds4.05.fortissimo.normal.wav,23,SAXOPHONE,23,SAXOPHONE,0.6603229
C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Ds4.1.pianissimo.normal.wav,23,SAXOPHONE,11,CONTRABASSOON,0.7468445
C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulA.A3.R.wav,3,BASS,3,BASS,0.2221529
C:\Users\Landon\Documents\audioWAV2\VIOLIN.A3.025.mezzopiano.arconormal.wav,34,VIOLIN,34,VIOLIN,0.35741952
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.G3.phrase.mezzoforte.staccatissimo.wav,4,BASSCLARINET,4,BASSCLARINET,0.49019322
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.E3.phrase.mezzoforte.staccatissimo.wav,4,BASSCLARINET,4,BASSCLARINET,0.48407733
C:\Users\Landon\Documents\audioWAV1\Oboe.A5.R.wav,21,OBOE,4,BASSCLARINET,0.5529106
C:\Users\Landon\Documents\audioWAV1\Oboe.G4.R.wav,21,OBOE,30,TRUMPET,0.39114603
C:\Users\Landon\Documents\audioWAV2\CELLO.D2.15.forte.arconormal.wav,10,CELLO,10,CELLO,0.8862707
C:\Users\Landon\Documents\audioWAV1\AltoSax.vib.Ab5.L.wav,1,ALTOSAX,28,TRIANGLEWAVE,0.27292782
C:\Users\Landon\Documents\audioWAV2\TRUMPET.G4.025.forte.normal.wav,30,TRUMPET,29,TROMBONE,0.6825812
C:\Users\Landon\Documents\audioWAV2\VIOLA.E5.phrase.mezzoforte.arcostaccato.wav,33,VIOLA,33,VIOLA,0.56633604
C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.C5.025.fortissimo.normal.wav,14,ENGLISHHORN,34,VIOLIN,0.88475245
C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.G3.025.piano.normal.wav,11,CONTRABASSOON,31,TUBA,0.51434124
C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.A3.05.mezzoforte.normal.wav,14,ENGLISHHORN,14,ENGLISHHORN,0.8892959
C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.F6.1.pianissimo.normal.wav,23,SAXOPHONE,23,SAXOPHONE,0.47855604
C:\Users\Landon\Documents\audioSyntheticWav\SineWave.pure.1357.0129Hz.wav,24,SINEWAVE,24,SINEWAVE,0.9978536
C:\Users\Landon\Documents\audioWAV2\TUBA.B1.05.forte.normal.wav,31,TUBA,31,TUBA,0.78635484
C:\Users\Landon\Documents\audioWAV2\TRUMPET.D4.long.pianissimo.normal.wav,30,TRUMPET,21,OBOE,0.8188581
C:\Users\Landon\Documents\audioWAV2\FLUTE.Fs5.05.forte.normal.wav,15,FLUTE,15,FLUTE,0.7862436
C:\Users\Landon\Documents\audioWAV2\FLUTE.C4.1.piano.normal.wav,15,FLUTE,11,CONTRABASSOON,0.5686234
C:\Users\Landon\Documents\audioWAV1\BbClarinet.Gb5.R.wav,8,BBCLARINET,5,BASSFLUTE,0.48969188
C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.Fs4.025.piano.normal.wav,18,HORN,18,HORN,0.9908903
C:\Users\Landon\Documents\audioWAV2\MANDOLIN.G3.verylong.piano.tremolo.wav,19,MANDOLIN,16,GUITAR,0.55274254
C:\Users\Landon\Documents\audioSyntheticWav\TriangleWave.pure.285.2768Hz.wav,28,TRIANGLEWAVE,28,TRIANGLEWAVE,0.74154335
C:\Users\Landon\Documents\audioWAV2\FLUTE.C5.phrase.mezzoforte.fluttertonguing.wav,15,FLUTE,15,FLUTE,0.8618226
C:\Users\Landon\Documents\audioWAV2\TRUMPET.F5.15.forte.normal.wav,30,TRUMPET,30,TRUMPET,0.3787149
C:\Users\Landon\Documents\audioWAV2\FLUTE.Fs4.05.pianissimo.normal.wav,15,FLUTE,15,FLUTE,0.6440504
C:\Users\Landon\Documents\audioWAV2\TROMBONE.F3.phrase.mezzoforte.nonlegato.wav,29,TROMBONE,29,TROMBONE,0.71354693
C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.E2.phrase.mezzoforte.arcostaccato.wav,3,BASS,3,BASS,0.947557
C:\Users\Landon\Documents\audioWAV1\bells.plastic.C5.L.wav,9,BELLS,36,XYLOPHONE,0.56687087
