Loss Score,Accuracy,Precision,Recall
3.643784284591675,0.0,1.0,0.00390625
3.2392520904541016,0.00020559210679493845,0.7142857313156128,0.01953125
3.3022022247314453,0.0,0.47826087474823,0.04296875
2.7418386936187744,0.0,0.6666666865348816,0.078125
3.0694103240966797,0.0,0.4166666567325592,0.05859375
2.695901870727539,0.0,0.8333333134651184,0.0390625
2.838900089263916,0.0,0.4324324429035187,0.0625
2.4681882858276367,0.0,0.7142857313156128,0.0390625
2.7712557315826416,0.0,0.3333333432674408,0.02734375
2.452730417251587,0.0,0.44999998807907104,0.03515625
2.4923415184020996,0.0,0.517241358757019,0.05859375
2.156860589981079,0.0,0.800000011920929,0.125
2.1778039932250977,0.0,0.6545454263687134,0.140625
1.8618277311325073,0.0,0.6984127163887024,0.171875
2.4241902828216553,0.0,0.5128205418586731,0.078125
2.0773003101348877,0.0,0.8636363744735718,0.07421875
2.346705198287964,0.0,0.6829268336296082,0.109375
1.972321629524231,0.00010279605339746922,0.8536585569381714,0.13671875
2.191704750061035,0.0,0.5660377144813538,0.1171875
1.8686367273330688,0.0,0.7948718070983887,0.12109375
2.157848834991455,0.0,0.7307692170143127,0.1484375
1.7561945915222168,0.0,0.8666666746139526,0.203125
2.017909526824951,0.0,0.688524603843689,0.1640625
1.7197606563568115,0.0,0.8771929740905762,0.1953125
1.9070733785629272,0.0,0.6811594367027283,0.18359375
1.5950852632522583,0.0,0.8253968358039856,0.203125
1.8744492530822754,0.0,0.5909090638160706,0.203125
1.5417165756225586,0.0,0.9104477763175964,0.23828125
1.9400368928909302,0.0,0.6285714507102966,0.171875
1.638189673423767,0.0,0.8153846263885498,0.20703125
1.7233312129974365,0.0,0.71875,0.1796875
1.4507153034210205,0.0,0.8611111044883728,0.2421875
1.7712104320526123,0.0,0.6739130616188049,0.2421875
1.4306540489196777,0.0,0.8554216623306274,0.27734375
1.5045435428619385,0.0,0.7659574747085571,0.28125
1.2400153875350952,0.0,0.8454545736312866,0.36328125
1.5059351921081543,0.0,0.7264150977134705,0.30078125
1.1794333457946777,0.0,0.8818181753158569,0.37890625
1.583472490310669,0.0,0.756302535533905,0.3515625
1.2658880949020386,0.0,0.9056603908538818,0.375
1.6303387880325317,0.0,0.7047619223594666,0.2890625
1.196364164352417,0.0,0.8617886304855347,0.4140625
1.2785520553588867,0.0,0.8015872836112976,0.39453125
1.0106145143508911,0.0,0.8402777910232544,0.47265625
1.389549970626831,0.0,0.7795275449752808,0.38671875
1.1624466180801392,0.0,0.8916666507720947,0.41796875
1.3938698768615723,0.0,0.7575757503509521,0.390625
1.1250171661376953,0.0,0.9212598204612732,0.45703125
1.453360915184021,0.0,0.7539682388305664,0.37109375
1.1492797136306763,0.0,0.8421052694320679,0.4375
1.4529304504394531,0.0,0.7101449370384216,0.3828125
1.1418355703353882,0.0,0.8604651093482971,0.43359375
1.2723804712295532,0.0,0.8503937125205994,0.421875
0.9951655864715576,0.0,0.9142857193946838,0.5
1.2899785041809082,0.0,0.765625,0.3828125
1.0219093561172485,0.0,0.8707482814788818,0.5
1.2771024703979492,0.0,0.7676056623458862,0.42578125
0.980609655380249,0.0,0.8775510191917419,0.50390625
1.1303731203079224,0.0,0.850649356842041,0.51171875
0.8691720962524414,0.0,0.9375,0.5859375
1.2233798503875732,0.0,0.8055555820465088,0.453125
0.9547640085220337,0.0,0.8972602486610413,0.51171875
1.1633470058441162,0.00010279605339746922,0.7232704162597656,0.44921875
0.8387702703475952,0.0,0.8674699068069458,0.5625
1.257994294166565,0.0,0.807692289352417,0.4921875
0.9109359979629517,0.0,0.8926174640655518,0.51953125
1.1904829740524292,0.0,0.8083832263946533,0.52734375
0.8361680507659912,0.0,0.9358974099159241,0.5703125
1.0620832443237305,0.0,0.8164557218551636,0.50390625
0.8515909910202026,0.0,0.8901734352111816,0.6015625
1.2265781164169312,0.0,0.8129032254219055,0.4921875
0.9828543663024902,0.0,0.8794326186180115,0.484375
1.1065644025802612,0.00010279605339746922,0.7599999904632568,0.51953125
0.810987114906311,0.0,0.8999999761581421,0.5625
1.0962638854980469,0.00010279605339746922,0.7597765326499939,0.53125
0.8139923214912415,0.0,0.8850574493408203,0.6015625
0.9785540699958801,0.00010279605339746922,0.8105263113975525,0.6015625
0.7094138264656067,0.0,0.8854166865348816,0.6640625
0.8299388289451599,0.0,0.8306878209114075,0.61328125
0.598669707775116,0.0,0.913705587387085,0.703125
1.1450281143188477,0.0,0.8533333539962769,0.5
0.7926040887832642,0.0,0.9034090638160706,0.62109375
1.1454795598983765,0.0,0.7514792680740356,0.49609375
0.8787654042243958,0.0,0.8735632300376892,0.59375
1.0932739973068237,0.0,0.8012422323226929,0.50390625
0.8089865446090698,0.0,0.9047619104385376,0.59375
0.9683176279067993,0.0,0.8388888835906982,0.58984375
0.7684013843536377,0.0,0.9230769276618958,0.65625
0.9006208777427673,0.0,0.837837815284729,0.60546875
0.6796322464942932,0.0,0.9109947681427002,0.6796875
0.7498607039451599,0.0,0.8505154848098755,0.64453125
0.5642472505569458,0.0,0.9077669978141785,0.73046875
0.9344542622566223,0.0,0.8540540337562561,0.6171875
0.6020582914352417,0.0,0.9455445408821106,0.74609375
1.0062652826309204,0.0,0.8118279576301575,0.58984375
0.7165084481239319,0.0,0.903743326663971,0.66015625
1.0332930088043213,0.0,0.7765957713127136,0.5703125
0.714224100112915,0.0,0.8947368264198303,0.6640625
0.8660820126533508,0.0,0.8366336822509766,0.66015625
0.5865975022315979,0.0,0.9346733689308167,0.7265625
0.9375522136688232,0.0,0.801047146320343,0.59765625
0.6618423461914062,0.0,0.9132652878761292,0.69921875
0.8675934076309204,0.0,0.8052631616592407,0.59765625
0.5923632979393005,0.0,0.9200000166893005,0.71875
0.90236496925354,0.00010279605339746922,0.8041236996650696,0.609375
0.6670234799385071,0.0,0.8974359035491943,0.68359375
0.898239016532898,0.0,0.8030303120613098,0.62109375
0.6745017766952515,0.0,0.8670212626457214,0.63671875
0.8903708457946777,0.0,0.835106372833252,0.61328125
0.6174216866493225,0.0,0.8849999904632568,0.69140625
0.6855270862579346,0.0,0.8924731016159058,0.6484375
0.4664381146430969,0.00020559210679493845,0.9526066184043884,0.78515625
0.7969801425933838,0.00020559210679493845,0.8454106450080872,0.68359375
0.5207109451293945,0.0,0.9252336621284485,0.7734375
0.8679747581481934,0.00010279605339746922,0.8128078579902649,0.64453125
0.534030020236969,0.0,0.9033816456794739,0.73046875
0.7829156517982483,0.00030838814564049244,0.8415841460227966,0.6640625
0.5337519645690918,0.00010279605339746922,0.9275362491607666,0.75
0.7618917226791382,0.00030838814564049244,0.8349999785423279,0.65234375
0.4479807913303375,0.00010279605339746922,0.9386792182922363,0.77734375
0.84855717420578,0.0,0.7735849022865295,0.640625
0.483532577753067,0.0,0.9158878326416016,0.765625
0.7554165124893188,0.0,0.787564754486084,0.681614339351654
0.4524734914302826,0.0,0.9104477763175964,0.8206278085708618
0.6418699622154236,0.0,0.8584474921226501,0.734375
0.4092833995819092,0.0,0.9547511339187622,0.82421875
0.6769675016403198,0.0,0.8727272748947144,0.75
0.4174911379814148,0.0,0.9541284441947937,0.8125
0.5811334252357483,0.0,0.9241706132888794,0.76171875
0.389112263917923,0.0,0.9730941653251648,0.84765625
0.6990388631820679,0.0007195723592303693,0.8970588445663452,0.71484375
0.44781678915023804,0.00020559210679493845,0.9585253596305847,0.8125
0.5999662280082703,0.00020559210679493845,0.8577777743339539,0.75390625
0.35484132170677185,0.00010279605339746922,0.9684684872627258,0.83984375
0.6148679256439209,0.0,0.8625592589378357,0.7109375
0.37831079959869385,0.0,0.9638009071350098,0.83203125
0.6058299541473389,0.00020559210679493845,0.8709677457809448,0.73828125
0.34603703022003174,0.00020559210679493845,0.9525862336158752,0.86328125
0.6936231851577759,0.0012335525825619698,0.8274336457252502,0.73046875
0.42710500955581665,0.00010279605339746922,0.9266055226325989,0.7890625
0.7343635559082031,0.0,0.8227272629737854,0.70703125
0.45847856998443604,0.0,0.9122806787490845,0.8125
0.6817957758903503,0.00020559210679493845,0.8571428656578064,0.75
0.39443081617355347,0.0,0.9333333373069763,0.8203125
0.6731425523757935,0.0,0.8651162981987,0.7265625
0.4210283160209656,0.0,0.9680365324020386,0.828125
0.6601760983467102,0.0,0.8317757248878479,0.6953125
0.42490750551223755,0.0,0.9292035102844238,0.8203125
0.6189618706703186,0.0,0.8716813921928406,0.76953125
0.3840795159339905,0.0,0.9385964870452881,0.8359375
0.6113638281822205,0.0,0.8715596199035645,0.7421875
0.354678213596344,0.0,0.9295154213905334,0.82421875
0.6182489395141602,0.0,0.8534482717514038,0.7734375
0.3172943592071533,0.0,0.9615384340286255,0.87890625
0.726163923740387,0.0,0.8651162981987,0.7265625
0.422269731760025,0.00010279605339746922,0.9369369149208069,0.8125
0.7243930697441101,0.0,0.834080696105957,0.7265625
0.4463052451610565,0.0,0.9254385828971863,0.82421875
0.5607943534851074,0.0008223684271797538,0.8893805146217346,0.78515625
0.2997814416885376,0.0014391447184607387,0.9615384340286255,0.87890625
0.5837455987930298,0.0,0.8761467933654785,0.74609375
