Filepath,Int Label,Str Label,Int Prediction,Str Prediction,Confidence
C:\Users\Landon\Documents\audioWAV2\VIOLA.Cs4.025.piano.arconormal.wav,34,VIOLA,34,VIOLA,0.8848306
C:\Users\Landon\Documents\audioWAV1\AltoSax.vib.Db4.R.wav,1,ALTOSAX,1,ALTOSAX,0.92649573
C:\Users\Landon\Documents\audioWAV2\VIOLIN.Cs5.1.forte.arconormal.wav,35,VIOLIN,35,VIOLIN,0.98962444
C:\Users\Landon\Documents\audioWAV2\CLARINET.A6.1.fortissimo.normal.wav,11,CLARINET,11,CLARINET,0.97691035
C:\Users\Landon\Documents\audioWAV2\TRUMPET.As4.1.fortissimo.normal.wav,31,TRUMPET,31,TRUMPET,0.7580047
C:\Users\Landon\Documents\audioWAV1\TenorTrombone.Db3.L.wav,28,TENORTROMBONE,28,TENORTROMBONE,0.73265177
C:\Users\Landon\Documents\audioWAV2\TUBA.As3.05.mezzopiano.normal.wav,32,TUBA,32,TUBA,0.9999367
C:\Users\Landon\Documents\audioWAV2\VIOLA.F7.1.mezzoforte.artificialharmonic.wav,34,VIOLA,15,ENGLISHHORN,0.94594306
C:\Users\Landon\Documents\audioWAV2\CELLO.F2.15.fortissimo.arconormal.wav,10,CELLO,10,CELLO,0.8942154
C:\Users\Landon\Documents\audioWAV2\TUBA.D2.025.piano.normal.wav,32,TUBA,32,TUBA,0.99912935
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.A5.15.piano.normal.wav,4,BASSCLARINET,4,BASSCLARINET,0.84752923
C:\Users\Landon\Documents\audioWAV2\VIOLIN.A3.phrase.mezzopiano.arcotremolo.wav,35,VIOLIN,35,VIOLIN,0.7992128
C:\Users\Landon\Documents\audioWAV2\CLARINET.B4.025.forte.normal.wav,11,CLARINET,11,CLARINET,0.85360867
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Ds5.1.fortissimo.normal.wav,4,BASSCLARINET,4,BASSCLARINET,0.81539536
C:\Users\Landon\Documents\audioWAV2\BASSOON.Fs2.05.mezzoforte.normal.wav,6,BASSOON,6,BASSOON,0.9878228
C:\Users\Landon\Documents\audioWAV2\TUBA.Ds4.025.piano.normal.wav,32,TUBA,32,TUBA,0.9998735
C:\Users\Landon\Documents\audioWAV2\VIOLA.A3.05.pianissimo.arconormal.wav,34,VIOLA,3,BASS,0.42008692
C:\Users\Landon\Documents\audioWAV1\Flute.nonvib.Gb6.R.wav,16,FLUTE,11,CLARINET,0.70105714
C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.Fs1.025.mezzoforte.normal.wav,12,CONTRABASSOON,12,CONTRABASSOON,0.9907657
C:\Users\Landon\Documents\audioWAV2\MANDOLIN.F4.verylong.piano.tremolo.wav,20,MANDOLIN,20,MANDOLIN,0.99266064
C:\Users\Landon\Documents\audioWAV2\BASSOON.E2.verylong.mezzopiano.normal.wav,6,BASSOON,6,BASSOON,0.8178077
C:\Users\Landon\Documents\audioWAV2\CELLO.Cs4.15.forte.arconormal.wav,10,CELLO,10,CELLO,0.9883619
C:\Users\Landon\Documents\audioWAV2\CLARINET.As6.15.forte.normal.wav,11,CLARINET,11,CLARINET,0.9996519
C:\Users\Landon\Documents\audioWAV2\BASSOON.Ds4.025.piano.normal.wav,6,BASSOON,6,BASSOON,0.99737453
C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.F5.025.fortissimo.normal.wav,24,SAXOPHONE,24,SAXOPHONE,0.9609116
C:\Users\Landon\Documents\audioWAV2\BASSOON.B1.1.mezzopiano.normal.wav,6,BASSOON,6,BASSOON,0.7237513
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Fs2.05.piano.normal.wav,4,BASSCLARINET,4,BASSCLARINET,0.88780695
C:\Users\Landon\Documents\audioSyntheticWav\TriangleWave.pure.77.7741Hz.wav,29,TRIANGLEWAVE,29,TRIANGLEWAVE,0.93308824
C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulA.Gb3.L.wav,3,BASS,3,BASS,0.9988029
C:\Users\Landon\Documents\audioWAV2\TRUMPET.E5.05.forte.normal.wav,31,TRUMPET,31,TRUMPET,0.9875222
C:\Users\Landon\Documents\audioWAV2\TUBA.E4.15.mezzopiano.normal.wav,32,TUBA,32,TUBA,0.9876961
C:\Users\Landon\Documents\audioWAV2\OBOE.G4.1.piano.normal.wav,22,OBOE,22,OBOE,0.71542144
C:\Users\Landon\Documents\audioWAV1\Xylophone.rosewood.Ab5.R.wav,37,XYLOPHONE,37,XYLOPHONE,0.94872075
C:\Users\Landon\Documents\audioWAV1\Oboe.D6.L.wav,22,OBOE,22,OBOE,0.60342336
C:\Users\Landon\Documents\audioWAV2\VIOLIN.As4.phrase.forte.arcostaccato.wav,35,VIOLIN,35,VIOLIN,0.9833044
C:\Users\Landon\Documents\audioWAV1\AltoSax.vib.D5.R.wav,1,ALTOSAX,1,ALTOSAX,0.97864985
C:\Users\Landon\Documents\audioWAV2\VIOLIN.Cs4.1.piano.consord.wav,35,VIOLIN,35,VIOLIN,0.918437
