Filepath,Int Label,Str Label,Int Prediction,Str Prediction,Confidence
C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.F6.15.fortissimo.normal.wav,24,SAXOPHONE,24,SAXOPHONE,0.9706369
C:\Users\Landon\Documents\audioWAV2\TROMBONE.B3.15.pianissimo.normal.wav,30,TROMBONE,30,TROMBONE,0.9714082
C:\Users\Landon\Documents\audioWAV2\BASSOON.Fs2.025.piano.normal.wav,6,BASSOON,6,BASSOON,0.43385118
C:\Users\Landon\Documents\audioWAV1\TenorTrombone.F2.L.wav,28,TENORTROMBONE,28,TENORTROMBONE,0.47170997
C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.D2.025.fortissimo.arconormal.wav,3,BASS,3,BASS,0.9731365
C:\Users\Landon\Documents\audioWAV2\FLUTE.E5.025.mezzopiano.normal.wav,16,FLUTE,16,FLUTE,0.5341547
C:\Users\Landon\Documents\audioWAV2\CELLO.Cs3.15.fortissimo.arconormal.wav,10,CELLO,10,CELLO,0.99519867
C:\Users\Landon\Documents\audioWAV2\TUBA.Ds2.025.fortissimo.normal.wav,32,TUBA,32,TUBA,0.9840098
C:\Users\Landon\Documents\audioWAV2\TUBA.D3.15.piano.normal.wav,32,TUBA,32,TUBA,0.9997838
C:\Users\Landon\Documents\audioWAV2\CELLO.B4.15.mezzopiano.arconormal.wav,10,CELLO,16,FLUTE,0.39949724
C:\Users\Landon\Documents\audioWAV2\FLUTE.B4.1.pianissimo.normal.wav,16,FLUTE,16,FLUTE,0.9989869
C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.A2.025.mezzoforte.normal.wav,19,HORN,19,HORN,0.99380636
C:\Users\Landon\Documents\audioWAV2\CLARINET.F5.1.pianissimo.normal.wav,11,CLARINET,11,CLARINET,0.67177683
C:\Users\Landon\Documents\audioWAV2\OBOE.Cs6.05.mezzoforte.normal.wav,22,OBOE,22,OBOE,0.8210626
C:\Users\Landon\Documents\audioWAV2\CLARINET.C5.025.pianissimo.normal.wav,11,CLARINET,11,CLARINET,0.99773455
C:\Users\Landon\Documents\audioWAV2\GUITAR.C6.verylong.piano.normal.wav,17,GUITAR,20,MANDOLIN,0.75915045
C:\Users\Landon\Documents\audioWAV2\BASSOON.D4.025.fortissimo.normal.wav,6,BASSOON,6,BASSOON,0.6510984
C:\Users\Landon\Documents\audioWAV2\BASSOON.E5.1.mezzopiano.normal.wav,6,BASSOON,10,CELLO,0.3616517
C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.F1.025.mezzoforte.normal.wav,12,CONTRABASSOON,12,CONTRABASSOON,0.43448374
C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.Cs3.1.mezzopiano.arconormal.wav,3,BASS,3,BASS,0.9284382
C:\Users\Landon\Documents\audioWAV2\VIOLA.B5.05.piano.arconormal.wav,34,VIOLA,34,VIOLA,0.9698761
C:\Users\Landon\Documents\audioWAV2\FLUTE.D4.05.mezzopiano.normal.wav,16,FLUTE,16,FLUTE,0.79679984
C:\Users\Landon\Documents\audioWAV1\Horn.E4.R.wav,19,HORN,19,HORN,0.9873039
C:\Users\Landon\Documents\audioWAV1\SopSax.nonvib.Eb6.L.wav,26,SOPSAX,26,SOPSAX,0.99873704
C:\Users\Landon\Documents\audioWAV2\CLARINET.F4.long.mezzoforte.minortrill.wav,11,CLARINET,11,CLARINET,0.9948585
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.A4.025.piano.normal.wav,4,BASSCLARINET,30,TROMBONE,0.53034234
C:\Users\Landon\Documents\audioWAV1\BbClarinet.Gb4.R.wav,8,BBCLARINET,34,VIOLA,0.53010136
C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.G2.15.mezzoforte.normal.wav,19,HORN,19,HORN,0.9965341
C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.B2.1.mezzoforte.normal.wav,12,CONTRABASSOON,12,CONTRABASSOON,0.9987368
C:\Users\Landon\Documents\audioWAV2\BASSOON.As4.05.forte.normal.wav,6,BASSOON,6,BASSOON,0.9766773
C:\Users\Landon\Documents\audioWAV1\SopSax.nonvib.G4.L.wav,26,SOPSAX,26,SOPSAX,0.99999774
C:\Users\Landon\Documents\audioWAV2\TRUMPET.G4.025.fortissimo.normal.wav,31,TRUMPET,31,TRUMPET,0.99532086
C:\Users\Landon\Documents\audioSyntheticWav\SquareWave.pure.35.6596Hz.wav,27,SQUAREWAVE,27,SQUAREWAVE,0.99996614
C:\Users\Landon\Documents\audioWAV1\Crotale.F6.R.wav,13,CROTALE,9,BELLS,0.94037354
C:\Users\Landon\Documents\audioWAV2\TUBA.Gs3.15.forte.normal.wav,32,TUBA,32,TUBA,0.99823016
C:\Users\Landon\Documents\audioSyntheticWav\SineWave.pure.164.7977Hz.wav,25,SINEWAVE,25,SINEWAVE,0.9993629
C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.Gs3.025.mezzoforte.arconormal.wav,3,BASS,3,BASS,0.9039165
C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.G2.025.fortissimo.normal.wav,12,CONTRABASSOON,12,CONTRABASSOON,0.87305605
C:\Users\Landon\Documents\audioSyntheticWav\SawtoothWave.pure.905.6975Hz.wav,23,SAWTOOTHWAVE,23,SAWTOOTHWAVE,0.9669968
C:\Users\Landon\Documents\audioWAV2\OBOE.C6.025.forte.normal.wav,22,OBOE,10,CELLO,0.4995054
C:\Users\Landon\Documents\audioWAV2\TROMBONE.F3.025.piano.normal.wav,30,TROMBONE,30,TROMBONE,0.4003997
C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Cs6.1.piano.normal.wav,24,SAXOPHONE,24,SAXOPHONE,0.9915877
C:\Users\Landon\Documents\audioWAV2\VIOLIN.C6.025.mezzopiano.pizznormal.wav,35,VIOLIN,24,SAXOPHONE,0.7314221
C:\Users\Landon\Documents\audioWAV2\OBOE.Fs4.15.fortissimo.normal.wav,22,OBOE,22,OBOE,0.94781286
C:\Users\Landon\Documents\audioWAV1\TenorTrombone.E3.L.wav,28,TENORTROMBONE,28,TENORTROMBONE,0.9130952
C:\Users\Landon\Documents\audioWAV2\TROMBONE.Fs2.verylong.piano.normal.wav,30,TROMBONE,30,TROMBONE,0.9280611
C:\Users\Landon\Documents\audioWAV2\CLARINET.Gs3.025.forte.normal.wav,11,CLARINET,30,TROMBONE,0.3555725
C:\Users\Landon\Documents\audioWAV2\VIOLIN.B6.025.fortissimo.arconormal.wav,35,VIOLIN,35,VIOLIN,0.99990344
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Ds5.025.piano.normal.wav,4,BASSCLARINET,6,BASSOON,0.6280158
C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.Ds2.025.piano.normal.wav,19,HORN,19,HORN,0.8556043
C:\Users\Landon\Documents\audioWAV1\SopSax.nonvib.Eb5.L.wav,26,SOPSAX,26,SOPSAX,0.99992156
C:\Users\Landon\Documents\audioWAV2\FLUTE.Ds5.025.piano.normal.wav,16,FLUTE,16,FLUTE,0.7911035
C:\Users\Landon\Documents\audioWAV2\CLARINET.As5.15.pianissimo.normal.wav,11,CLARINET,11,CLARINET,0.98843026
C:\Users\Landon\Documents\audioNoiseWAV\WhiteNoise.89.wav,36,WHITENOISE,36,WHITENOISE,0.9996872
C:\Users\Landon\Documents\audioWAV1\Marimba.yarn.G2.R.wav,21,MARIMBA,21,MARIMBA,0.7542918
C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.Ds1.phrase.mezzoforte.tenuto.wav,12,CONTRABASSOON,12,CONTRABASSOON,0.99729127
C:\Users\Landon\Documents\audioWAV1\Trumpet.novib.Bb4.L.wav,31,TRUMPET,31,TRUMPET,0.99982774
C:\Users\Landon\Documents\audioWAV2\FLUTE.Gs6.15.piano.normal.wav,16,FLUTE,16,FLUTE,0.7375013
C:\Users\Landon\Documents\audioWAV1\EbClarinet.Eb6.R.wav,14,EBCLARINET,14,EBCLARINET,0.871835
C:\Users\Landon\Documents\audioSyntheticWav\SawtoothWave.pure.213.7161Hz.wav,23,SAWTOOTHWAVE,23,SAWTOOTHWAVE,0.9619105
C:\Users\Landon\Documents\audioWAV1\Flute.nonvib.C6.L.wav,16,FLUTE,16,FLUTE,0.93300813
C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Ds4.025.mezzoforte.normal.wav,24,SAXOPHONE,24,SAXOPHONE,0.79173654
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.E4.15.piano.normal.wav,4,BASSCLARINET,4,BASSCLARINET,0.9987447
C:\Users\Landon\Documents\audioWAV1\Oboe.C6.L.wav,22,OBOE,11,CLARINET,0.99949944
C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.Ds3.05.mezzoforte.arconormal.wav,3,BASS,3,BASS,0.989185
C:\Users\Landon\Documents\audioWAV2\VIOLIN.As6.05.pianissimo.arconormal.wav,35,VIOLIN,35,VIOLIN,0.5402625
C:\Users\Landon\Documents\audioWAV2\VIOLIN.As4.05.fortissimo.arcoautalon.wav,35,VIOLIN,35,VIOLIN,0.9982698
